번호,종목명,평가액(억 원),자산군 내 비중(퍼센트),지분율(퍼센트),기준일
664,툴젠,31,0,0.43,2021
665,코오롱플라스틱,31,0.02,0.62,2021
666,차바이오텍,30,0,0.27,2021
667,한솔로지스틱스,30,0.01,2.81,2021
668,세이브존I&C,30,0.01,2.47,2021
669,모토닉,30,0.02,0.85,2021
670,KPX홀딩스,30,0.01,1.11,2021
671,한글과컴퓨터,30,0,0.45,2021
672,디와이,30,0.01,1.73,2021
673,한솔테크닉스,30,0.01,1.18,2021
674,잇츠한불,30,0.02,0.77,2021
675,인지컨트롤스,30,0.01,1.26,2021
676,유바이오로직스,30,0,0.23,2021
677,원익홀딩스,30,0,0.77,2021
678,싸이맥스,29,0,1.35,2021
679,코아시아,29,0,1.09,2021
680,한진중공업,29,0.03,0.43,2021
681,셀트리온헬스케어배당(보),29,0,0,2021
682,뉴트리,29,0,1.43,2021
683,현대비앤지스틸,28,0.01,1.14,2021
684,농우바이오,28,0,1.62,2021
685,한국금융지주우,28,0,0.74,2021
686,삼일씨엔에스,28,0.01,2.38,2021
687,SK증권,28,0.02,0.59,2021
688,코스모화학,28,0.02,0.62,2021
689,웅진씽크빅,28,0.02,0.76,2021
690,해성산업,28,0,0.76,2021
691,디아이,27,0.01,0.93,2021
692,티케이케미칼,27,0,0.53,2021
693,휴니드,27,0.01,2.23,2021
694,에이비온,27,0,0.98,2021
695,이엔에프테크놀로지,27,0,0.55,2021
696,YG PLUS,27,0.02,0.53,2021
697,나스미디어,27,0,0.84,2021
698,조선내화,26,0.02,0.81,2021
699,LG헬로비전,26,0.02,0.6,2021
700,TCC스틸,26,0.01,1.13,2021
701,아이씨디,26,0,1.1,2021
702,남양유업,26,0.01,0.87,2021
703,S-Oil우,26,0,1.16,2021
704,유틸렉스,26,0,0.74,2021
705,우리종금,25,0.04,0.32,2021
706,오이솔루션,25,0,0.67,2021
707,레드캡투어,25,0,1.39,2021
708,동양,25,0.02,0.71,2021
709,덕산하이메탈,25,0,0.53,2021
710,대창단조,25,0.01,2.18,2021
711,현대퓨처넷,25,0.02,0.52,2021
712,신한알파리츠,24,0.02,0.58,2021
713,한국알콜,24,0,0.95,2021
714,레이언스,24,0,1.19,2021
715,하이트진로홀딩스,24,0.01,0.85,2021
716,한양이엔지,24,0,0.79,2021
717,이엔드디,24,0,0.76,2021
718,이리츠코크렙,24,0.02,0.63,2021
719,대교,23,0.02,0.71,2021
720,DL우,23,0,3.74,2021
721,대신증권우,23,0,0.56,2021
722,유비케어,23,0,0.59,2021
723,경농,23,0.01,0.96,2021
724,삼호개발,23,0.01,1.78,2021
725,씨앤씨인터내셔널,23,0,1.23,2021
726,초록뱀미디어,23,0,0.34,2021
727,쎄트렉아이,23,0,0.54,2021
728,에코프로배당(보),22,0,0,2021
729,SNT중공업,22,0.01,0.75,2021
730,AJ네트웍스,22,0.01,0.87,2021
731,경방,21,0.02,0.56,2021
732,엘앤씨바이오,21,0,0.25,2021
733,알루코,21,0.01,0.69,2021
734,엘오티베큠,21,0,0.68,2021
735,에이치엘비생명과학,21,0,0.17,2021
736,신세계건설,21,0.01,1.48,2021
737,바이젠셀,21,0,0.59,2021
738,세아홀딩스,20,0.02,0.49,2021
739,퍼시스,20,0.02,0.5,2021
740,화천기공,20,0,2.72,2021
741,셀리버리,20,0,0.27,2021
742,신영와코루,20,0.01,1.91,2021
743,슈피겐코리아,20,0,0.75,2021
744,에이스토리,20,0,0.7,2021
745,아모레G3우(전환),19,0,0.82,2021
746,세원정공,19,0,2.37,2021
747,경보제약,19,0.01,0.74,2021
748,KC그린홀딩스,19,0,1.88,2021
749,도이치모터스,19,0,0.83,2021
750,유비쿼스,19,0,0.8,2021
751,에이프로젠제약,18,0.02,0.51,2021
752,가온미디어,18,0,0.66,2021
753,진양홀딩스,18,0.01,0.9,2021
754,프레스티지바이오파마,18,0,0.15,2021
755,한국비엔씨,18,0,0.13,2021
756,우주일렉트로,18,0,0.55,2021
757,남선알미늄,18,0.01,0.66,2021
758,IHQ,18,0.01,0.83,2021
759,HDC현대EP,18,0.01,0.95,2021
760,넥스트사이언스,18,0.04,0.2,2021
761,삼성전기우,18,0,0.59,2021
762,에이프로젠 MED,18,0.02,0.53,2021
763,현대바이오,18,0,0.18,2021
764,일진홀딩스,18,0.01,0.65,2021
765,맥스트,17,0,0.3,2021
766,에프에스티,17,0,0.31,2021
767,코엔텍,17,0,0.4,2021
768,나이스정보통신,17,0,0.59,2021
769,이건산업,17,0.01,1.37,2021
770,삼익악기,17,0.01,1.03,2021
771,동아타이어,17,0.01,1,2021
772,경동도시가스,17,0.01,1.24,2021
773,동원개발,17,0,0.34,2021
774,메디포스트,17,0,0.47,2021
775,성우하이텍,16,0,0.36,2021
776,바텍,16,0,0.31,2021
777,옵트론텍,16,0,0.78,2021
778,딥노이드,16,0,0.97,2021
779,넥센,16,0.01,0.67,2021
780,티웨이항공,16,0.02,0.46,2021
781,조광피혁,16,0.02,0.45,2021
782,헬릭스미스,16,0,0.21,2021
783,현대약품,16,0.01,0.85,2021
784,씨아이에스,16,0,0.18,2021
785,NH투자증권우,16,0,0.74,2021
786,제일파마홀딩스,16,0.01,0.63,2021
787,AP시스템,16,0,0.41,2021
788,현대건설우,16,0,2.04,2021
789,한전산업,16,0.02,0.4,2021
790,SK이노베이션우,16,0,0.88,2021
791,네오위즈,16,0,0.2,2021
792,오비고,15,0,0.71,2021
793,큐라클,15,0,0.5,2021
794,KISCO홀딩스,15,0.01,0.57,2021
795,NPC,15,0.02,0.4,2021
796,이엠텍,15,0,0.3,2021
797,한국기업평가,15,0,0.44,2021
798,대원강업,15,0.01,0.66,2021
799,LS전선아시아,15,0.01,0.62,2021
800,코람코에너지리츠,15,0.02,0.33,2021
801,교촌에프앤비,15,0.02,0.36,2021
802,신원,15,0.01,0.54,2021
803,웹케시,15,0,0.41,2021
804,대림B&Co,15,0.01,1.22,2021
805,휴비츠,15,0,1.41,2021
806,지노믹트리,15,0,0.55,2021
807,라온피플,15,0,0.76,2021
808,대성에너지,15,0.01,0.59,2021
809,종근당바이오,15,0.01,0.64,2021
810,디아이씨,14,0.01,0.67,2021
811,케이엔더블유,14,0,0.76,2021
812,SK케미칼우,14,0,0.76,2021
813,무학,14,0.01,0.59,2021
814,CS홀딩스,14,0,1.86,2021
815,DB,14,0.01,0.72,2021
816,엔지켐생명과학,14,0,0.3,2021
817,제이브이엠,14,0,0.81,2021
818,알체라,13,0,0.29,2021
819,화성산업,13,0.01,0.85,2021
820,와이엔텍,13,0,0.68,2021
821,퀀타매트릭스,13,0,0.75,2021
822,일성신약,13,0.01,0.67,2021
823,KH 필룩스,13,0.02,0.37,2021
824,일신석재,13,0.01,0.75,2021
825,해태제과식품,13,0.01,0.55,2021
826,에어부산,12,0.02,0.28,2021
827,이월드,12,0.02,0.33,2021
828,에스씨엠생명과학,12,0,0.52,2021
829,STX엔진,12,0.01,0.55,2021
830,미원홀딩스,12,0.02,0.35,2021
831,대영포장,12,0.01,0.43,2021
832,유니테스트,12,0,0.19,2021
833,일성건설,12,0.02,0.35,2021
834,한솔홀딩스,12,0.01,0.8,2021
835,백산,12,0.01,0.59,2021
836,바이넥스,12,0,0.24,2021
837,코오롱인더우,12,0,1.24,2021
838,계양전기,12,0.01,0.88,2021
839,이베스트투자증권,12,0,0.26,2021
840,파수,12,0,0.75,2021
841,대현,11,0,1.13,2021
842,박셀바이오,11,0,0.17,2021
843,카프로,11,0.01,0.59,2021
844,지놈앤컴퍼니,11,0,0.24,2021
845,진흥기업,11,0.01,0.35,2021
846,모나리자,11,0.01,0.78,2021
847,에이블씨엔씨,11,0.01,0.63,2021
848,포스코 ICT,11,0,0.11,2021
849,사조산업,11,0.01,0.46,2021
850,서원인텍,11,0,0.85,2021
851,TYM,11,0.01,0.39,2021
852,유진기업,10,0,0.28,2021
853,GS글로벌,10,0.01,0.53,2021
854,텔코웨어,10,0.01,0.98,2021
855,슈프리마,10,0,0.58,2021
856,CMG제약,10,0,0.19,2021
857,브릿지바이오테라퓨틱스,10,0,0.37,2021
858,삼부토건,10,0.02,0.32,2021
859,우리기술투자,10,0,0.13,2021
860,삼성제약,10,0.02,0.31,2021
861,한농화성,10,0.01,0.4,2021
862,한라,10,0.01,0.49,2021
863,덱스터,10,0,0.13,2021
864,동운아나텍,10,0,0.65,2021
865,대한광통신,10,0,0.52,2021
866,동일산업,10,0.02,0.27,2021
867,대원산업,10,0,0.72,2021
868,오로스테크놀로지,10,0,0.33,2021
869,상신이디피,9,0,0.45,2021
870,센트랄모텍,9,0.01,0.49,2021
871,에이치피오,9,0,0.35,2021
872,톱텍,9,0,0.26,2021
873,오션브릿지,9,0,0.56,2021
874,아시아나IDT,9,0.01,0.46,2021
875,극동유화,9,0.01,0.66,2021
876,용평리조트,9,0.01,0.38,2021
877,휴온스배당(보),9,0,0,2021
878,금호에이치티,9,0.02,0.21,2021
879,신성델타테크,9,0,0.19,2021
880,SNT에너지,9,0.01,0.63,2021
881,디씨엠,9,0.01,0.31,2021
882,태평양물산,8,0.01,0.77,2021
883,삼보판지,8,0,0.32,2021
884,한국주철관,8,0.01,0.39,2021
885,국제약품,8,0.01,0.68,2021
886,유니온머티리얼,8,0.01,0.6,2021
887,인크로스,8,0,0.19,2021
888,KCTC,8,0.01,0.42,2021
889,DB금융투자,8,0.01,0.28,2021
890,셀트리온제약배당(보),8,0,0,2021
891,에프엔에스테크,8,0,0.72,2021
892,삼화페인트,8,0.01,0.31,2021
893,대아티아이,8,0,0.19,2021
894,하이비젼시스템,8,0,0.22,2021
895,대창,8,0.01,0.46,2021
896,코스맥스엔비티,8,0,0.64,2021
897,LG우,8,0,0.39,2021
898,디엔에프,8,0,0.29,2021
899,동양철관,7,0.01,0.49,2021
900,레이크머티리얼즈,7,0,0.2,2021
901,명문제약,7,0.01,0.46,2021
902,지투알,7,0.01,0.63,2021
903,나무가,7,0,0.4,2021
904,흥아해운,7,0.03,0.11,2021
905,우리산업,7,0,0.39,2021
906,BYC,7,0.01,0.26,2021
907,광전자,7,0.01,0.38,2021
908,그린플러스,7,0,0.42,2021
909,그린케미칼,7,0.01,0.32,2021
910,아남전자,7,0.01,0.38,2021
911,인스코비,7,0.02,0.2,2021
912,보락,7,0.01,0.59,2021
913,다스코,7,0,0.84,2021
914,수산중공업,7,0.01,0.43,2021
915,한솔홈데코,7,0.01,0.5,2021
916,에이플러스에셋,7,0.01,0.34,2021
917,두올,7,0.01,0.47,2021
918,비엠티,7,0,0.71,2021
919,흥국화재,7,0.01,0.29,2021
920,삼일제약,7,0.01,0.59,2021
921,한국화장품,7,0.01,0.48,2021
922,비나텍배당(보),6,0,0,2021
923,레인보우로보틱스,6,0,0.15,2021
924,금양,6,0.01,0.27,2021
925,동성제약,6,0.01,0.3,2021
926,신일전자,6,0.01,0.43,2021
927,노루홀딩스,6,0.01,0.38,2021
928,유수홀딩스,6,0.01,0.39,2021
929,사조동아원,6,0.01,0.4,2021
930,지엔씨에너지,6,0,0.78,2021
931,대원,6,0,0.48,2021
932,솔루스첨단소재1우,6,0,0.36,2021
933,대우부품,6,0.01,0.51,2021
934,지어소프트,6,0,0.22,2021
935,넷게임즈,6,0,0.09,2021
936,크라운해태홀딩스,6,0.01,0.46,2021
937,크라운제과,6,0.01,0.51,2021
938,네오팜,6,0,0.28,2021
939,다산네트웍스,6,0,0.22,2021
940,태웅로직스,6,0,0.32,2021
941,삼성SDI우,5,0,0.1,2021
942,황금에스티,5,0.01,0.4,2021
943,SG세계물산,5,0.01,0.39,2021
944,화승코퍼레이션,5,0,0.52,2021
945,남광토건,5,0.01,0.39,2021
946,인터로조배당(보),5,0,0,2021
947,야스,5,0,0.24,2021
948,동방,5,0.01,0.27,2021
949,대구백화점,5,0.01,0.41,2021
950,에스에이엠티,5,0,0.12,2021
951,원준,5,0,0.1,2021
952,상신브레이크,5,0,0.62,2021
953,KMH,5,0,0.14,2021
954,국일제지,5,0,0.1,2021
955,덕성,5,0.01,0.21,2021
956,우진,5,0.01,0.3,2021
957,한일홀딩스배당(보),5,0,0,2021
958,선익시스템,5,0,0.24,2021
959,LS네트웍스,5,0.01,0.21,2021
960,크리스탈지노믹스,5,0,0.11,2021
961,칩스앤미디어,5,0,0.21,2021
962,한창제지,5,0.01,0.4,2021
963,엠투엔,5,0,0.1,2021
964,국동,5,0.01,0.32,2021
965,화천기계,5,0,0.82,2021
966,일동홀딩스,5,0.01,0.28,2021
967,에넥스,5,0.01,0.3,2021
968,써니전자,5,0.01,0.29,2021
969,CJ씨푸드,5,0.01,0.34,2021
970,셀리드,5,0,0.1,2021
971,멀티캠퍼스,5,0,0.17,2021
972,한국특강,5,0.01,0.25,2021
973,부산산업,5,0.01,0.41,2021
974,민앤지,4,0,0.17,2021
975,덴티스,4,0,0.34,2021
976,조비,4,0.01,0.41,2021
977,지니뮤직,4,0,0.13,2021
978,한컴라이프케어,4,0,0.18,2021
979,코미팜,4,0,0.08,2021
980,아주IB투자,4,0,0.09,2021
981,한독크린텍,4,0,0.47,2021
982,휴온스글로벌배당(보),4,0,0,2021
983,유니온,4,0.01,0.36,2021
984,넵튠,4,0,0.05,2021
985,이아이디,4,0.01,0.15,2021
986,알서포트,4,0,0.1,2021
987,JW중외제약(무상),4,0,0,2021
988,한국내화,4,0.01,0.29,2021
989,메디톡스(배당),4,0,0,2021
990,한빛소프트,4,0,0.31,2021
991,화승알앤에이,4,0,0.42,2021
992,제우스,4,0,0.17,2021
993,뷰웍스,4,0,0.09,2021
994,CJ우,4,0,0.32,2021
995,코스메카코리아,4,0,0.28,2021
996,조선선재,4,0.01,0.28,2021
997,유니슨,4,0,0.11,2021
998,인터파크,4,0,0.09,2021
999,APS홀딩스,4,0,0.12,2021
1000,서연,4,0.01,0.13,2021
1001,SH에너지화학,4,0.01,0.34,2021
1002,와이아이케이,4,0,0.07,2021
1003,비상교육,4,0,0.35,2021
1004,광명전기,4,0.01,0.32,2021
1005,어보브반도체,3,0,0.14,2021
1006,엠게임,3,0,0.14,2021
1007,대성산업,3,0.01,0.16,2021
1008,비트컴퓨터,3,0,0.21,2021
1009,부국증권,3,0.01,0.13,2021
1010,샘표,3,0.01,0.27,2021
1011,쌍방울,3,0.01,0.15,2021
1012,연우,3,0,0.12,2021
1013,일진전기,3,0.01,0.17,2021
1014,삼아알미늄,3,0.01,0.1,2021
1015,상상인,3,0,0.07,2021
1016,와이엠씨,3,0,0.21,2021
1017,이랜텍,3,0,0.09,2021
1018,대호에이엘,3,0.01,0.17,2021
1019,디앤디플랫폼리츠,3,0,0.08,2021
1020,무림페이퍼,3,0,0.28,2021
1021,KG모빌리언스,3,0,0.06,2021
1022,KC코트렐,3,0.01,0.26,2021
1023,위닉스,3,0,0.08,2021
1024,서울바이오시스,3,0,0.05,2021
1025,대한방직,3,0.01,0.11,2021
1026,까뮤이앤씨,3,0.01,0.21,2021
1027,KTcs,3,0.01,0.25,2021
1028,팜젠사이언스,3,0.01,0.17,2021
1029,범양건영,3,0.01,0.17,2021
1030,나스미디어배당(보),3,0,0,2021
1031,대유에이텍,3,0.01,0.18,2021
1032,한국석유,3,0.01,0.18,2021
1033,클리노믹스,3,0,0.15,2021
1034,이스트소프트,3,0,0.12,2021
1035,인바디,3,0,0.08,2021
1036,조일알미늄,2,0.01,0.1,2021
1037,와이투솔루션,2,0,0.06,2021
1038,대원전선,2,0.01,0.19,2021
1039,한국화장품제조,2,0.01,0.21,2021
1040,유유제약,2,0.01,0.18,2021
1041,대양금속,2,0.01,0.15,2021
1042,기신정기,2,0.01,0.19,2021
1043,깨끗한나라,2,0.01,0.15,2021
1044,디아이동일배당(보),2,0,0,2021
1045,제주은행,2,0.01,0.11,2021
1046,메가스터디,2,0,0.14,2021
1047,덕양산업,2,0.01,0.2,2021
1048,형지엘리트,2,0.01,0.18,2021
1049,유니켐,2,0,0.22,2021
1050,지엠비코리아,2,0.01,0.19,2021
1051,세아특수강,2,0.01,0.15,2021
1052,동남합성,2,0.01,0.09,2021
1053,유화증권,2,0.01,0.14,2021
1054,미창석유,2,0.01,0.15,2021
1055,이구산업,2,0.01,0.17,2021
1056,인팩,2,0.01,0.16,2021
1057,핸즈코퍼레이션,2,0.01,0.18,2021
1058,NI스틸,2,0,0.2,2021
1059,윌비스,2,0.01,0.17,2021
1060,LX하우시스우,2,0,0.66,2021
1061,한진중공업홀딩스,2,0.01,0.16,2021
1062,현대코퍼레이션홀딩스,2,0.01,0.18,2021
1063,STX중공업,2,0.01,0.14,2021
1064,옵티팜,2,0,0.14,2021
1065,서한,2,0,0.11,2021
1066,새론오토모티브,2,0.01,0.18,2021
1067,퍼스텍,2,0.01,0.14,2021
1068,진양산업,2,0.01,0.17,2021
1069,콤텍시스템,2,0.01,0.16,2021
1070,코리아센터,2,0,0.04,2021
1071,삼표시멘트,2,0,0.04,2021
1072,NH올원리츠,2,0,0.08,2021
1073,DSR,2,0,0.19,2021
1074,시디즈,2,0.01,0.14,2021
1075,토니모리,2,0.01,0.2,2021
1076,부국철강,2,0,0.2,2021
1077,경동인베스트,2,0,0.2,2021
1078,STX,2,0.01,0.14,2021
1079,인천도시가스,2,0.01,0.14,2021
1080,SG글로벌,2,0,0.2,2021
1081,KG ETS,2,0,0.03,2021
1082,삼성물산우B,2,0,0.09,2021
1083,DRB동일,2,0,0.16,2021
1084,헬릭스미스무상(보),2,0,0,2021
1085,이엔플러스,2,0.01,0.07,2021
1086,서희건설,2,0,0.04,2021
1087,보해양조,2,0.01,0.12,2021
1088,서연이화,2,0.01,0.08,2021
1089,나노스,2,0,0.02,2021
1090,인디에프,2,0,0.16,2021
1091,동양피스톤,2,0,0.18,2021
1092,영화금속,2,0,0.18,2021
1093,GS우,2,0,0.24,2021
1094,아바코,1,0,0.08,2021
1095,대화제약,1,0,0.08,2021
1096,엠케이전자,1,0,0.03,2021
1097,동일고무벨트,1,0,0.13,2021
1098,우성,1,0,0.16,2021
1099,신한서부티엔디리츠,1,0,0.05,2021
1100,에이티넘인베스트,1,0,0.05,2021
1101,사조씨푸드,1,0,0.14,2021
1102,화인베스틸,1,0,0.15,2021
1103,일진디스플,1,0,0.15,2021
1104,서부T&D배당(보),1,0,0,2021
1105,DSR제강,1,0,0.19,2021
1106,KTis,1,0,0.14,2021
1107,플레이그램,1,0.01,0.05,2021
1108,문배철강,1,0,0.16,2021
1109,혜인,1,0,0.16,2021
1110,NH프라임리츠,1,0,0.13,2021
1111,유엔젤,1,0,0.17,2021
1112,제이앤티씨,1,0,0.03,2021
1113,진양화학,1,0,0.17,2021
1114,디와이피엔에프,1,0,0.03,2021
1115,한국정보인증,1,0,0.04,2021
1116,주연테크,1,0,0.14,2021
1117,에스티아이,1,0,0.03,2021
1118,한양증권,1,0.01,0.05,2021
1119,상상인증권,1,0.01,0.09,2021
1120,SK우,1,0,0.08,2021
1121,세하,1,0,0.11,2021
1122,인바이오젠,1,0.01,0.05,2021
1123,미원화학,1,0.01,0.06,2021
1124,참엔지니어링,1,0,0.14,2021
1125,영풍제지,1,0.01,0.06,2021
1126,한신기계,1,0.01,0.08,2021
1127,DMS,1,0,0.06,2021
1128,코윈테크배당(보),1,0,0,2021
1129,에스피지,1,0,0.03,2021
1130,세원이앤씨,1,0.01,0.05,2021
1131,방림,1,0.01,0.08,2021
1132,대유플러스,1,0.01,0.05,2021
1133,성창기업지주,1,0.01,0.05,2021
1134,삼지전자,1,0,0.04,2021
1135,대신증권2우B,1,0,0.05,2021
1136,JW생명과학,1,0.01,0.04,2021
1137,경동제약,1,0,0.02,2021
1138,조광페인트,1,0.01,0.07,2021
1139,바디텍메드,1,0,0.02,2021
1140,이지스밸류리츠,1,0.01,0.04,2021
1141,한국전자인증,1,0,0.04,2021
1142,대원화성,1,0.01,0.04,2021
1143,크린앤사이언스,1,0,0.05,2021
1144,미래산업,1,0,0.11,2021
1145,국보,1,0,0.07,2021
1146,웰바이오텍,1,0,0.06,2021
1147,이지스레지던스리츠,1,0.01,0.06,2021
1148,삼성공조,1,0.01,0.05,2021
1149,대한화섬,1,0.01,0.04,2021
1150,신라젠,1,0,0.01,2021
1151,평화산업,1,0,0.07,2021
1152,맘스터치,1,0,0.01,2021
1153,웅진,1,0.01,0.04,2021
1154,큐로,1,0.01,0.06,2021
1155,미래에셋글로벌리츠,1,0,0.04,2021
1156,롯데칠성우,1,0,0.11,2021
1157,이스타코,1,0.01,0.04,2021
1158,휴메딕스,1,0,0.02,2021
1159,조흥,1,0.01,0.05,2021
1160,우리들휴브레인,1,0.01,0.05,2021
1161,오리엔트바이오,1,0.01,0.04,2021
1162,서원,1,0,0.06,2021
1163,티웨이홀딩스,1,0.01,0.07,2021
1164,제이준코스메틱,1,0,0.07,2021
1165,휴스틸,0,0.01,0.04,2021
1166,엠에스오토텍,0,0,0.02,2021
1167,아센디오,0,0.01,0.04,2021
1168,신흥,0,0.01,0.03,2021
1169,삼원강재,0,0.01,0.03,2021
1170,비케이탑스,0,0,0.08,2021
1171,영흥,0,0.01,0.04,2021
1172,JW홀딩스,0,0.01,0.02,2021
1173,케이비아이동국실업,0,0,0.06,2021
1174,에쓰씨엔지니어링,0,0,0.04,2021
1175,대교우B,0,0,0.07,2021
1176,이지홀딩스,0,0,0.01,2021
1177,한국수출포장,0,0,0.04,2021
1178,서울식품,0,0.01,0.03,2021
1179,토니모리유상(보),0,0,0,2021
1180,남성,0,0.01,0.03,2021
1181,한국전자금융,0,0,0.02,2021
1182,가온미디어배당(보),0,0,0,2021
1183,오텍,0,0,0.02,2021
1184,가온전선,0,0,0.03,2021
1185,에이텍,0,0,0.02,2021
1186,인터지스,0,0,0.03,2021
1187,에이디테크놀로지,0,0,0.01,2021
1188,아나패스,0,0,0.01,2021
1189,삼영화학,0,0,0.03,2021
1190,한세엠케이,0,0,0.05,2021
1191,마니커,0,0,0.04,2021
1192,MH에탄올,0,0,0.03,2021
1193,케어젠,0,0,0,2021
1194,진도,0,0,0.07,2021
1195,에스엠코어,0,0,0.02,2021
1196,신영증권우,0,0,0,2021
1197,한국전자홀딩스,0,0,0.02,2021
1198,티웨이홀딩스유상(보),0,0,0,2021
1199,경인전자,0,0,0.03,2021
1200,우신시스템,0,0,0.02,2021
1201,갤럭시아에스엠,0,0,0.02,2021
1202,씨아이테크,0,0,0.03,2021
1203,넥센타이어1우B,0,0,0.07,2021
1204,엘브이엠씨홀딩스,0,0,0,2021
1205,티에이치엔,0,0,0.02,2021
1206,태원물산,0,0,0.03,2021
1207,LX홀딩스1우,0,0,0.06,2021
1208,대동전자,0,0,0.01,2021
1209,신풍제지,0,0,0.02,2021
1210,SHD,0,0,0.03,2021
1211,삼화전자,0,0,0.03,2021
1212,한익스프레스,0,0,0.02,2021
1213,우진플라임,0,0,0.01,2021
1214,영보화학,0,0,0.01,2021
1215,신송홀딩스,0,0,0.02,2021
1216,성문전자,0,0,0.02,2021
1217,동방아그로,0,0,0.01,2021
1218,동원수산,0,0,0.03,2021
1219,금호전기,0,0,0.02,2021
1220,성보화학,0,0,0.01,2021
1221,비비안,0,0,0.01,2021
1222,유성기업,0,0,0.01,2021
1223,모나미,0,0,0.01,2021
1224,한솔PNS,0,0,0.03,2021
1225,사조오양,0,0,0.01,2021
1226,체시스,0,0,0.03,2021
1227,한국프랜지,0,0,0.01,2021
1228,엔케이,0,0,0.01,2021
1229,한국종합기술,0,0,0.01,2021
1230,미래아이앤지,0,0,0.02,2021
1231,메타랩스,0,0,0.01,2021
1232,평화홀딩스,0,0,0.01,2021
1233,KR모터스,0,0,0.01,2021
1234,고려산업,0,0,0.01,2021
1235,한창,0,0,0.01,2021
1236,한일철강,0,0,0.01,2021
1237,하이스틸,0,0,0.02,2021
1238,선도전기,0,0,0.01,2021
1239,코아스,0,0,0.03,2021
1240,WISCOM,0,0,0.02,2021
1241,동일제강,0,0,0.02,2021
1242,TBH글로벌,0,0,0.02,2021
1243,태양금속,0,0,0.02,2021
1244,페이퍼코리아,0,0,0.01,2021
1245,해성산업1우,0,0,0.03,2021
1246,현대바이오랜드,0,0,0,2021
1247,제이더블유홀딩스무상(보),0,0,0,2021
1248,SBS미디어홀딩스,0,0.01,1.22,2021
1249,MTRON,0,0,0,2021
1250,삼성전자,248521,20.04,7.53,2022
1251,LG에너지솔루션,54757,4.42,5.37,2022
1252,삼성바이오로직스,39620,3.2,6.78,2022
1253,SK하이닉스,39288,3.17,7.2,2022
1254,삼성SDI,32126,2.59,7.9,2022
1255,LG화학,31578,2.55,7.46,2022
1256,NAVER,24627,1.99,8.46,2022
1257,현대차,22550,1.82,6.99,2022
1258,POSCO홀딩스,21328,1.72,9.12,2022
1259,셀트리온,17204,1.39,7.61,2022
1260,현대모비스,17039,1.37,9.01,2022
1261,기아,16523,1.33,6.87,2022
1262,KB금융,15735,1.27,7.93,2022
1263,삼성물산,15275,1.23,7.2,2022
1264,카카오,14311,1.15,6.05,2022
1265,신한지주,14232,1.15,7.95,2022
1266,SK이노베이션,12265,0.99,8.61,2022
1267,SK,11557,0.93,8.25,2022
1268,하나금융지주,10890,0.88,8.75,2022
1269,LG전자,10547,0.85,7.45,2022
1270,삼성생명,10372,0.84,7.3,2022
1271,고려아연,10118,0.82,9.03,2022
1272,한국전력,9991,0.81,7.14,2022
1273,LG생활건강,9986,0.81,8.86,2022
1274,KT&G,8939,0.72,7.12,2022
1275,KT,8806,0.71,9.98,2022
1276,LG,8379,0.68,6.82,2022
1277,한화솔루션,8080,0.65,9.82,2022
1278,삼성전기,8005,0.65,8.21,2022
1279,SK텔레콤,7983,0.64,7.7,2022
1280,엔씨소프트,7891,0.64,8.02,2022
1281,포스코퓨처엠,7855,0.63,5.63,2022
1282,CJ제일제당,7573,0.61,13.22,2022
1283,삼성화재,7528,0.61,7.94,2022
1284,삼성에스디에스,7395,0.6,7.77,2022
1285,S-Oil,6979,0.56,7.43,2022
1286,현대중공업,6718,0.54,6.52,2022
1287,아모레퍼시픽,6158,0.5,7.66,2022
1288,카카오뱅크,5912,0.48,5.1,2022
1289,우리금융지주,5892,0.48,7.01,2022
1290,현대글로비스,5692,0.46,9.28,2022
1291,LG이노텍,5380,0.43,9,2022
1292,하이브,5137,0.41,7.16,2022
1293,크래프톤,5092,0.41,6.18,2022
1294,대한항공,4974,0.4,5.89,2022
1295,두산에너빌리티,4928,0.4,5.01,2022
1296,오리온,4882,0.39,9.65,2022
1297,기업은행,4806,0.39,6.14,2022
1298,DB손해보험,4771,0.38,10.32,2022
1299,F&F,4569,0.37,8.25,2022
1300,한국항공우주,4554,0.37,9.18,2022
1301,롯데케미칼,4392,0.35,7.18,2022
1302,유한양행,4215,0.34,10.06,2022
1303,HMM,4119,0.33,4.31,2022
1304,삼성엔지니어링,3930,0.32,9.01,2022
1305,한미약품,3617,0.29,9.85,2022
1306,한화에어로스페이스,3613,0.29,9.7,2022
1307,LG유플러스,3552,0.29,7.36,2022
1308,HD현대,3501,0.28,7.76,2022
1309,호텔신라,3481,0.28,10.67,2022
1310,메리츠화재,3422,0.28,6.2,2022
1311,카카오페이,3359,0.27,4.66,2022
1312,SK바이오팜,3345,0.27,5.92,2022
1313,씨에스윈드,3337,0.27,11.5,2022
1314,현대건설,3292,0.27,8.47,2022
1315,강원랜드,3252,0.26,6.55,2022
1316,현대해상,3060,0.25,11.62,2022
1317,LS,3038,0.25,13.54,2022
1318,메리츠금융지주,3027,0.24,5.56,2022
1319,한국타이어앤테크놀로지,3021,0.24,7.83,2022
1320,현대미포조선,2986,0.24,8.85,2022
1321,한국가스공사,2973,0.24,8.9,2022
1322,BGF리테일,2937,0.24,8.07,2022
1323,GS리테일,2898,0.23,9.83,2022
1324,코웨이,2835,0.23,6.87,2022
1325,GS,2818,0.23,6.93,2022
