종목명,섹터,변동일자,매수매도,90일_수익률,90일_시장수익률,90일_초과수익률,180일_수익률,180일_시장수익률,180일_초과수익률,270일_수익률,270일_시장수익률,270일_초과수익률,360일_수익률,360일_시장수익률,360일_초과수익률
롯데관광개발,기타,2023-04-20,매수,-0.15713065755764305,0.028617519513980047,-0.1857481770716231,-0.16652433817250215,-0.08040625617052495,-0.0861180820019772,-0.21861656703672075,-0.03525799259494143,-0.18335857444177933,-0.1707941929974381,0.011216841569447213,-0.1820110345668853
화승엔터프라이즈,기타,2023-04-20,매도,-0.025423775354900563,0.028617519513980047,-0.05404129486888061,-0.07869252492558504,-0.08040625617052495,0.0017137312449399117,-0.045831356357621963,-0.03525799259494143,-0.010573363762680532,0.06005211973525767,0.011216841569447213,0.04883527816581046
KG스틸,소재,2023-04-19,매수,-0.3787203120798186,0.020756617095493844,-0.39947692917531247,-0.40476198640006256,-0.07769858491961339,-0.32706340148044916,-0.4246575728289924,-0.0397424875288314,-0.384915085300161,-0.47869101040535555,0.006516313585515013,-0.4852073239908706
아모그린텍,정보기술,2023-04-19,매도,-0.16098765432098766,0.020756617095493844,-0.1817442714164815,-0.4039506172839506,-0.07769858491961339,-0.3262520323643372,-0.4039506172839506,-0.0397424875288314,-0.3642081297551192,-0.5116049382716049,0.006516313585515013,-0.5181212518571199
에이비엘바이오,기타,2023-04-17,매수,-0.1279826464208243,0.01314102542838179,-0.1411236718492061,-0.30976138828633404,-0.0779957059697219,-0.23176568231661215,-0.06724511930585683,-0.05274636058044947,-0.01449875872540736,-0.06724511930585683,0.003210523587169165,-0.070455642893026
신세계,기타,2023-04-14,매수,-0.10377357521692537,0.014291325317058875,-0.11806490053398425,-0.15424530668173994,-0.04329010370723974,-0.1109552029745002,-0.21538715555308022,-0.01769402182112051,-0.1976931337319597,-0.23179357497202396,0.042905116700432545,-0.27469869167245653
유니드,소재,2023-04-14,매도,-0.14005599523762996,0.014291325317058875,-0.15434732055468883,-0.04901958363594912,-0.04329010370723974,-0.005729479928709376,-0.0909656885724636,-0.01769402182112051,-0.07327166675134308,0.2545819763388845,0.042905116700432545,0.21167685963845198
클리오,소재,2023-04-07,매수,-0.12101913059870874,0.033853888142590736,-0.15487301874129947,0.08067936199918462,-0.03526721988910782,0.11594658188829243,0.2967742285883629,0.031083299128228117,0.2656909294601348,0.26881703475282015,0.08986474384795817,0.17895229090486198
인텍플러스,산업재,2023-04-06,매수,0.6262135922330098,0.04198875688151084,0.5842248353514989,0.5024271844660194,-0.02053488303292979,0.5229620674989492,0.5,0.04832817532323519,0.4516718246767648,0.7014563106796117,0.10368285296365355,0.5977734577159581
한화에어로스페이스,정보기술,2023-04-06,매도,0.2473496473959011,0.04198875688151084,0.20536089051439027,-0.12720850939447814,-0.02053488303292979,-0.10667362636154835,0.1751110168906277,0.04832817532323519,0.1267828415673925,0.9047376949922349,0.10368285296365355,0.8010548420285813
에스원,기타,2023-04-06,매도,-0.03136528076833517,0.04198875688151084,-0.07335403764984601,0.06088561749403178,-0.02053488303292979,0.08142050052696156,0.08804979426927297,0.04832817532323519,0.039721618946037776,0.13434974182528883,0.10368285296365355,0.03066688886163528
강원랜드,기타,2023-04-05,매도,-0.15504268848388822,0.010215569284116637,-0.16525825776800485,-0.2639236559153737,-0.034658398220027045,-0.22926525769534667,-0.18468359807258328,0.033211680974680004,-0.21789527904726327,-0.17405364648684318,0.08776816517585452,-0.2618218116626977
현대백화점,기타,2023-04-04,매도,-0.05400366846901326,0.018625182317341376,-0.07262885078635464,0.057728124291343434,-0.028937609207090945,0.08666573349843437,-0.04921632195706031,0.039334680358171205,-0.08855100231523153,-0.01103214583795316,0.10541783310887841,-0.11644997894683157
풍산,소재,2023-04-03,매수,0.02960111383092968,0.021991259743420984,0.0076098540875086974,-0.15958818591000337,-0.025728704450262943,-0.13385948145974041,0.048923015966546156,0.04638517661964084,0.002537839346905317,0.31978418530771746,0.09490194490705516,0.2248822404006623
두산테스나,기타,2023-04-03,매도,-0.030525052535908977,0.021991259743420984,-0.05251631227932996,0.1623931327314467,-0.025728704450262943,0.18812183718170966,0.4578754988368787,0.04638517661964084,0.4114903222172379,0.17223428193428142,0.09490194490705516,0.07733233702722626
SK네트웍스,기타,2023-03-31,매수,0.14539410813211356,0.04123765095657373,0.10415645717553984,0.3540511681565956,-0.004760074671626113,0.3588112428282217,0.2763595568357859,0.0720347190139513,0.20432483782183458,0.35390105656146975,0.10891603227096429,0.24498502429050545
두산밥캣,산업재,2023-03-30,매수,0.4030846754497581,0.057130456841627354,0.34595421860813075,0.21696127798979847,0.004855026446180155,0.2121062515436183,0.20264390618811912,0.08239174143918931,0.1202521647489298,0.29024268858074925,0.11962936833203906,0.17061332024871018
동원시스템즈,기타,2023-03-30,매도,-0.15109569955479238,0.057130456841627354,-0.20822615639641973,-0.3079584180396126,0.004855026446180155,-0.31281344448579274,-0.2041522701626702,0.08239174143918931,-0.2865440116018595,0.005514128482460035,0.11962936833203906,-0.11411523984957903
에스앤에스텍,정보기술,2023-03-29,매수,0.4114649074997914,0.06487530438660355,0.34658960311318787,0.1222930382208679,0.008654189646340129,0.11363884857452777,0.1581384172903388,0.086484056015926,0.07165436127441281,0.1670863541399665,0.12386247119965284,0.043223882940313665
대신증권,금융,2023-03-29,매도,0.09390051181526628,0.06487530438660355,0.029025207428662728,0.16853933002877755,0.008654189646340129,0.15988514038243742,0.14767244273082866,0.086484056015926,0.06118838671490266,0.34622941517857186,0.12386247119965284,0.22236694397891904
메리츠금융지주,금융,2023-03-28,매수,0.05329947463118784,0.053118389366074985,0.00018108526511285278,0.4010152390261565,0.012374073972323095,0.3886411650538334,0.5622800457263708,0.09049097439478201,0.47178907133158876,1.1597002581896572,0.12767465910209783,1.0320255990875593
한미사이언스,금융,2023-03-28,매수,-0.11481981511737108,0.053118389366074985,-0.16793820448344607,-0.12016025922251605,0.012374073972323095,-0.13253433319483915,0.05223069830434949,0.09049097439478201,-0.038260276090432525,0.1904702891296862,0.12767465910209783,0.06279563002758837
티와이홀딩스,금융,2023-03-28,매수,-0.22042004501213533,0.053118389366074985,-0.2735384343782103,-0.41674458135382253,0.012374073972323095,-0.4291186553261456,-0.5973440941535785,0.09049097439478201,-0.6878350685483605,-0.6573850931318614,0.12767465910209783,-0.7850597522339593
엘앤에프,기타,2023-03-28,매도,-0.15916955017301038,0.053118389366074985,-0.21228793953908537,-0.4,0.012374073972323095,-0.4123740739723231,-0.29411764705882354,0.09049097439478201,-0.3846086214536055,-0.3903114186851211,0.12767465910209783,-0.517986077787219
와이지엔터테인먼트,기타,2023-03-24,매수,0.3699825841463145,0.06179397707729206,0.30818860706902246,0.12739971177962225,0.019880250829080938,0.10751946095054132,-0.09249572623280361,0.07641950666398697,-0.16891523289679058,-0.21078275314321274,0.13813897665067074,-0.3489217297938835
코스맥스,소재,2023-03-24,매수,0.2239583514494873,0.06179397707729206,0.16216437437219525,0.6666666666666666,0.019880250829080938,0.6467864158375857,0.61848955492391,0.07641950666398697,0.542070048259923,0.4838478742676199,0.13813897665067074,0.3457088976169491
더네이쳐홀딩스,기타,2023-03-24,매도,-0.12750452974543677,0.06179397707729206,-0.18929850682272883,-0.14571952063391722,0.019880250829080938,-0.16559977146299815,-0.36029145643835186,0.07641950666398697,-0.4367109631023388,-0.4547505908504995,0.13813897665067074,-0.5928895675011703
덕산네오룩스,정보기술,2023-03-23,매수,0.033707865168539325,0.06471899680484801,-0.031011131636308684,-0.017977528089887642,0.029400131108978548,-0.04737765919886619,-0.02359550561797753,0.07219281277094093,-0.09578831838891846,-0.14269662921348314,0.1336699336499954,-0.27636656286347855
한샘,필수소비재,2023-03-23,매도,-0.18844697539462166,0.06471899680484801,-0.2531659721994697,0.148146619594599,0.029400131108978548,0.11874648848562044,0.10884039475323222,0.07219281277094093,0.03664758198229129,0.01988497723752647,0.1336699336499954,-0.11378495641246894
유진테크,산업재,2023-03-22,매수,0.15957445838580192,0.06836687115424166,0.09120758723156026,0.4397163523461562,0.03772090698583052,0.40199544536032566,0.3989361459645048,0.07552878482824216,0.3234073611362626,0.42579889349073335,0.13719718283112461,0.2886017106596087
파크시스템스,기타,2023-03-22,매도,0.317507299227039,0.06836687115424166,0.24914042807279735,0.1669138754835749,0.03772090698583052,0.12919296849774436,0.2922849125435228,0.07552878482824216,0.21675612771528063,0.20456388973983472,0.13719718283112461,0.0673667069087101
아이에스동서,기타,2023-03-21,매수,-0.18062207531253172,0.07609855865702268,-0.2567206339695544,-0.264354106028515,0.05015168641891866,-0.31450579244743365,-0.31220100328546296,0.0884124619403963,-0.4006134652258593,-0.26515149361496254,0.15345740564806257,-0.41860889926302514
대한해운,산업재,2023-03-21,매수,-0.09066059225512528,0.07609855865702268,-0.16675915091214796,-0.14715261958997722,0.05015168641891866,-0.19730430600889587,-0.029612756264236904,0.0884124619403963,-0.1180252182046332,-0.13394077448747152,0.15345740564806257,-0.2873981801355341
LX인터내셔널,기타,2023-03-21,매도,0.18197570304820265,0.07609855865702268,0.10587714439117997,0.025996529006886093,0.05015168641891866,-0.024155157412032564,0.09705368197783452,0.0884124619403963,0.008641220037438224,-0.06175941015852826,0.15345740564806257,-0.21521681580659083
대웅제약,기타,2023-03-21,매도,-0.023741652682307452,0.07609855865702268,-0.09984021133933013,-0.008546974018081775,0.05015168641891866,-0.058698660437000436,0.06932568348854469,0.0884124619403963,-0.01908677845185161,0.14719841516841828,0.15345740564806257,-0.0062589904796442886
효성티앤씨,소재,2023-03-17,매수,-0.009546491931933777,0.07803177622247635,-0.08757826815441014,-0.11575182027876499,0.06825591939300171,-0.1840077396717667,-0.09785207708395234,0.07144921513305245,-0.1693012922170048,-0.26433949312025423,0.11318248734859743,-0.37752198046885166
솔루엠,정보기술,2023-03-17,매수,0.16527192925781306,0.07803177622247635,0.0872401530353367,0.28033470742367544,0.06825591939300171,0.21207878803067373,0.15899579563328084,0.07144921513305245,0.08754658050022839,0.14435148384270563,0.11318248734859743,0.031168996494108203
유니드,소재,2023-03-17,매도,-0.017931135103589145,0.07803177622247635,-0.09596291132606549,-0.12413782801789432,0.06825591939300171,-0.19239374741089604,-0.03862088410892029,0.07144921513305245,-0.11007009924197275,0.0675124246761247,0.11318248734859743,-0.04567006267247273
천보,소재,2023-03-17,매도,-0.13630289532293988,0.07803177622247635,-0.21433467154541624,-0.378173719376392,0.06825591939300171,-0.4464296387693937,-0.4806236080178174,0.07144921513305245,-0.5520728231508698,-0.6151447661469933,0.11318248734859743,-0.7283272534955907
레이,헬스케어,2023-03-14,매수,0.49806201550387597,0.11784742751586284,0.3802145879880131,-0.07751937984496124,0.10741306263622655,-0.1849324424811878,-0.16085271317829458,0.09135497284641363,-0.2522076860247082,-0.32906976744186045,0.15742646507814212,-0.48649623252000257
BNK금융지주,금융,2023-03-14,매도,0.11272155960671676,0.11784742751586284,-0.005125867909146084,0.1671002629086579,0.10741306263622655,0.05968720027243135,0.1687348103301825,0.09135497284641363,0.07737983748376888,0.4397129057666429,0.15742646507814212,0.2822864406885008
동아쏘시오홀딩스,금융,2023-03-14,매도,0.0021738964680496596,0.11784742751586284,-0.11567353104781318,0.08767687750322406,0.10741306263622655,-0.019736185133002487,0.06128236553201949,0.09135497284641363,-0.030072607314394137,0.2901044097535517,0.15742646507814212,0.13267794467540955
SK,금융,2023-03-13,매도,-0.03879560246120056,0.08926820405237366,-0.12806380651357424,-0.11173742432520628,0.07910060728281602,-0.19083803160802232,0.017496487459827844,0.05541351886372627,-0.03791703140389843,0.04790438623407245,0.11738569619168593,-0.06948130995761348
원익머트리얼즈,소재,2023-03-13,매도,0.08560310420758953,0.08926820405237366,-0.0036650998447841365,0.06031129237125296,0.07910060728281602,-0.018789314911563063,0.13618680711774453,0.05541351886372627,0.08077328825401825,0.3667218423665383,0.11738569619168593,0.2493361461748524
넥센타이어,기타,2023-03-10,매수,0.014379108328846115,0.0937488179582863,-0.07936970962944018,0.05620922067887813,0.05929615718047711,-0.003086936501598976,0.10849671606540666,0.05461060754930471,0.05388610851610195,0.13513026257970753,0.1193356688523457,0.015794593727361833
현대로템,정보기술,2023-03-09,매도,0.2303149516176229,0.09047197720201042,0.13984297441561247,0.22440947784155338,0.05695934831514424,0.16745012952640914,0.12401572527162394,0.04082527155974617,0.08319045371187778,0.25290658582464365,0.10799928910189369,0.14490729672274996
드림텍,정보기술,2023-03-08,매수,-0.15595467312402742,0.08118729421832101,-0.23714196734234844,0.24007566110500586,0.047604567486150884,0.19247109361885498,0.1833649252575914,0.03533855638276203,0.14802636887482937,0.007760118446536704,0.10215846578436143,-0.09439834733782472
다우기술,통신서비스,2023-03-08,매도,-0.09759610662346005,0.08118729421832101,-0.17878340084178107,-0.13653840136086945,0.047604567486150884,-0.18414296884702033,-0.143750038028895,0.03533855638276203,-0.17908859441165703,0.13740012119264253,0.10215846578436143,0.0352416554082811
율촌화학,기타,2023-03-07,매수,-0.22114347076309984,0.07218211273432137,-0.2933255834974212,-0.3290183419557685,0.03423379976098829,-0.3632521417167568,-0.282632130425979,0.02212434198933149,-0.3047564724153105,-0.06954233859458904,0.07480464092642511,-0.14434697952101416
한세실업,기타,2023-03-07,매수,-0.08436447053688287,0.07218211273432137,-0.15654658327120424,0.16985372832222184,0.03423379976098829,0.13561992856123356,0.18672658542798928,0.02212434198933149,0.16460224343865779,0.04841309040461321,0.07480464092642511,-0.0263915505218119
효성중공업,에너지 / 유틸리티,2023-03-07,매수,0.24673621718053296,0.07218211273432137,0.17455410444621158,1.2845951811304233,0.03423379976098829,1.250361381369435,1.357702356747666,0.02212434198933149,1.3355780147583345,2.0294353468419604,0.07480464092642511,1.9546307059155352
한미반도체,산업재,2023-03-07,매수,0.6389402915155294,0.07218211273432137,0.566758178781208,2.3394946002801835,0.03423379976098829,2.305260800519195,2.7153420921698084,0.02212434198933149,2.693217750180477,5.108393442935507,0.07480464092642511,5.033588802009082
신세계인터내셔날,기타,2023-03-07,매도,-0.17995541180684493,0.07218211273432137,-0.25213752454116634,-0.14164811853161877,0.03423379976098829,-0.17588191829260705,-0.24944322128851004,0.02212434198933149,-0.27156756327784154,-0.27739544191051513,0.07480464092642511,-0.35220008283694026
와이지-원,소재,2023-03-07,매도,0.03545047941895658,0.07218211273432137,-0.036731633315364796,-0.18168387308054773,0.03423379976098829,-0.215917672841536,-0.17725263931732,0.02212434198933149,-0.1993769813066515,-0.07522689794291686,0.07480464092642511,-0.15003153886934195
