종목명,섹터,변동일자,매수매도,90일_종목수익률,90일_시장수익률,90일_초과수익률,180일_종목수익률,180일_시장수익률,180일_초과수익률,270일_종목수익률,270일_시장수익률,270일_초과수익률,360일_종목수익률,360일_시장수익률,360일_초과수익률
롯데정밀화학,소재,2022-10-28,매도,0.08737806115747876,0.08827808526754839,-0.0009000241100696332,0.1596166330142798,0.09541094388058763,0.06420568913369218,0.2983903622412888,0.16225536697187476,0.13613499526941403,0.036050891877279494,0.039067237260915134,-0.0030163453836356408
원익머트리얼즈,소재,2022-10-27,매수,0.06921151726086971,0.06107622282314488,0.008135294437724837,-0.086024465977466,0.08748765179320869,-0.1735121177706747,0.01688496524111531,0.14844152590075374,-0.13155656065963844,-0.1086994870459367,0.029815005968633287,-0.13851449301456997
코스맥스,소재,2022-10-27,매도,0.678879220347393,0.06107622282314488,0.6178029975242482,0.5387931525377854,0.08748765179320869,0.45130550074457665,1.1120690328949998,0.14844152590075374,0.963627506994246,1.8534482392855713,0.029815005968633287,1.823633233316938
현대백화점,기타,2022-10-27,매도,0.13066996010361506,0.06107622282314488,0.06959373728047019,-0.06756446063902273,0.08748765179320869,-0.15505211243223144,-0.005157405128359283,0.14844152590075374,-0.153598931029113,-0.029018862339664563,0.029815005968633287,-0.05883386830829785
인터로조,헬스케어,2022-10-25,매수,0.2541250150024265,0.08657446705553899,0.1675505479468875,0.440221200994248,0.1290473778535021,0.31117382314074593,0.365378226391399,0.1760392063351796,0.1893390200562194,0.22378358586693164,0.06260650778762332,0.1611770780793083
키움증권,금융,2022-10-25,매도,0.4246044664781374,0.08657446705553899,0.33802999942259837,0.3993902507073035,0.1290473778535021,0.27034287285380143,0.2551087986220297,0.1760392063351796,0.07906959228685007,0.4049933566247381,0.06260650778762332,0.3423868488371148
대우건설,산업재,2022-10-21,매수,0.12327044025157233,0.07555847032633421,0.047711969925238115,0.06037735849056604,0.16355188230699816,-0.10317452381643212,0.07924528301886792,0.17825512358603587,-0.09900984056716795,0.026415094339622643,0.10081688350943305,-0.07440178916981041
한솔케미칼,소재,2022-10-21,매도,0.1678137472860669,0.07555847032633421,0.0922552769597327,0.3333992570453861,0.16355188230699816,0.16984737473838793,0.2549639712058717,0.17825512358603587,0.07670884761983585,-0.04715691345019572,0.10081688350943305,-0.14797379695962876
나노신소재,소재,2022-10-19,매수,-0.09013700960847057,0.06344302188628055,-0.15358003149475113,0.8208495075029937,0.1512755557990056,0.669573951703988,0.4681370798004956,0.1705342125759748,0.29760286722452084,0.5074522237072089,0.08885156877246836,0.4186006549347405
세아제강지주,금융,2022-10-14,매수,0.12834762300246166,0.0689476149517716,0.05940000805069007,-0.00019828647075140953,0.15280551232234,-0.1530037987930914,0.4604244092550687,0.158161367509673,0.30226304174539576,0.4090061480530188,0.08588733592603892,0.3231188121269799
SKC,소재,2022-10-14,매도,-0.05126640123208873,0.0689476149517716,-0.12021401618386032,0.0793119865553227,0.15280551232234,-0.07349352576701729,0.05890911346353967,0.158161367509673,-0.09925225404613333,-0.27773829255088045,0.08588733592603892,-0.36362562847691937
오리온홀딩스,금융,2022-10-07,매수,0.06665448432132162,0.014246346894987848,0.052408137426333774,0.19928449025006298,0.11750499933684777,0.08177949091321521,0.023146456155739105,0.16144011954016052,-0.13829366338442142,0.06946210884519494,0.07741255383806599,-0.00795044499287105
농심,필수소비재,2022-10-05,매수,0.19295310497159154,0.0015619040019767365,0.19139120096961482,0.26612982289619935,0.11606979017342843,0.1500600327227709,0.38525509955158543,0.1748133391362865,0.21044176041529894,0.6286107131610345,0.08598241855081715,0.5426282946102173
성광벤드,소재,2022-09-30,매수,-0.0888879452200223,0.037536667985443695,-0.126424613205466,-0.15008723039085592,0.13381177038510064,-0.28389900077595653,0.004630111293946959,0.19758843895045888,-0.1929583276565119,0.010818691721075116,0.15786202722947978,-0.14704333550840468
피에스케이,산업재,2022-09-29,매수,0.15387100982733146,0.050448435914503716,0.10342257391282775,0.506143219930156,0.12161148359408641,0.3845317363360696,0.6067922060978607,0.18944417023189836,0.4173480358659623,0.3961478013659355,0.149627159030194,0.24652064233574153
이수페타시스,정보기술,2022-09-29,매수,0.24343504208896616,0.050448435914503716,0.19298660617446245,1.2513389023677317,0.12161148359408641,1.1297274187736452,4.283536800810301,0.18944417023189836,4.094092630578403,4.644259904451302,0.149627159030194,4.494632745421108
두산밥캣,산업재,2022-09-29,매도,0.2788917216762285,0.050448435914503716,0.2284432857617248,0.5098030153060605,0.12161148359408641,0.3881915317119741,1.0462272247096696,0.18944417023189836,0.8567830544777713,0.891411849633437,0.149627159030194,0.741784690603243
하이트진로,기타,2022-09-29,매도,0.02042672831317321,0.050448435914503716,-0.030021707601330504,-0.15919899678722843,0.12161148359408641,-0.28081048038131484,-0.16493175901615212,0.18944417023189836,-0.3543759292480505,-0.2627701587911633,0.149627159030194,-0.41239731782135725
현대백화점,기타,2022-09-28,매도,0.0819670452807206,0.07537028108544658,0.006596764195274024,-0.014869812357798873,0.11060297485361399,-0.12547278721141286,-0.09308437495357827,0.1903433402975574,-0.28342771525113564,0.22722263285250124,0.15049622910001248,0.07672640375248876
제이브이엠,산업재,2022-09-27,매수,0.06068582383601395,0.04194498783666272,0.01874083599935123,-0.01406793149897691,0.08335050512513488,-0.09741843662411179,0.5985915452608325,0.16113416601794436,0.4374573792428881,0.40311874576366363,0.12782718411194463,0.275291561651719
진에어,산업재,2022-09-27,매도,-0.04927536231884058,0.04194498783666272,-0.09122035015550331,-0.06376811594202898,0.08335050512513488,-0.14711862106716386,-0.08289855072463768,0.16113416601794436,-0.24403271674258203,-0.3008695652173913,0.12782718411194463,-0.4286967493293359
한화에어로스페이스,정보기술,2022-09-27,매도,0.10615392206231723,0.04194498783666272,0.06420893422565452,0.44833845845747083,0.08335050512513488,0.36498795333233597,1.0516830191745916,0.16113416601794436,0.8905488531566472,0.6494534087759348,0.12782718411194463,0.5216262246639902
DL,소재,2022-09-26,매수,-0.03894081411537953,0.043314971908228785,-0.08225578602360831,-0.18473327352541075,0.08477493055379978,-0.2695082040792105,-0.319291781912274,0.15721278623541685,-0.4765045681476908,-0.32799859309404833,0.13238990564990322,-0.46038849874395155
세아제강,소재,2022-09-26,매수,-0.024647899483623264,0.043314971908228785,-0.06796287139185204,-0.06102943659958667,0.08477493055379978,-0.14580436715338646,0.07132336460972566,0.15721278623541685,-0.08588942162569119,0.03161760005215397,0.13238990564990322,-0.10077230559774925
크래프톤,정보기술,2022-09-26,매수,-0.17703348774367889,0.043314971908228785,-0.22034845965190766,-0.16315788457826672,0.08477493055379978,-0.2479328151320665,-0.035885157305539456,0.15721278623541685,-0.1930979435409563,-0.2889952711831693,0.13238990564990322,-0.42138517683307253
대한항공,산업재,2022-09-26,매도,0.07284765560487841,0.043314971908228785,0.029532683696649624,0.02742659533473122,0.08477493055379978,-0.05734833521906856,0.07754495363257378,0.15721278623541685,-0.07966783260284306,0.022870426440192673,0.13238990564990322,-0.10951947920971054
BNK금융지주,금융,2022-09-22,매도,0.122699741907646,-0.0014406778419079295,0.12414041974955393,0.049159401992824585,0.024027696856175697,0.025131705136648887,0.15995133800509792,0.11884780944321774,0.04110352856188018,0.2268615809954534,0.10393554288212192,0.12292603811333147
유진테크,산업재,2022-09-21,매도,0.03375519587380333,-0.005930411896105042,0.03968560776990837,0.181854394993124,0.013628942773231017,0.168225452219893,0.3823856367707793,0.11174545244249842,0.27064018432828085,0.8709142102423034,0.09692784776473731,0.7739863624775661
태광,소재,2022-09-20,매수,-0.046109843671050865,-0.006622115055666143,-0.03948772861538472,-0.08672903492520403,0.00479331589734474,-0.09152235082254878,0.0600468527506852,0.10205456104799049,-0.04200770829730529,0.09848815666579903,0.0985830698791613,-9.491321336226044e-05
와이지엔터테인먼트,기타,2022-09-20,매도,-0.09730260441250228,-0.006622115055666143,-0.09068048935683615,0.0598378250543533,0.00479331589734474,0.05504450915700856,0.5887879176337637,0.10205456104799049,0.4867333565857732,0.5364740034298588,0.0985830698791613,0.4378909335506975
효성중공업,에너지 / 유틸리티,2022-09-19,매수,0.3273905489248634,-0.001481533992421635,0.32887208291728504,0.1021070039444786,0.009992970097886956,0.09211403384659164,0.5623986502100171,0.11467280381370376,0.44772584639631335,1.8638573838910684,0.09221618933703866,1.7716411945540298
지누스,기타,2022-09-19,매도,0.06107468460703529,-0.001481533992421635,0.06255621859945693,-0.159262948171267,0.009992970097886956,-0.16925591826915395,-0.14317941197781317,0.11467280381370376,-0.25785221579151696,-0.2528406725259086,0.09221618933703866,-0.34505686186294726
유니드,소재,2022-09-16,매수,-0.3620090333547357,-0.009153198501577942,-0.3528558348531578,-0.46382861964379657,-0.0012842388118608583,-0.4625443808319357,-0.5318343177787951,0.1070891642273404,-0.6389234820061355,-0.5704901899170641,0.07306585222933878,-0.6435560421464029
두산,정보기술,2022-09-15,매수,0.058457591125318016,-0.0010742134293755493,0.05953180455469356,0.2657217943983113,-0.02200826274235873,0.28773005714067,0.28611582929323337,0.0947277751259009,0.19138805416733246,0.900494289683284,0.06455486010423367,0.8359394295790503
화신,정보기술,2022-09-13,매수,-0.26695672788631836,-0.031238525727685644,-0.2357182021586327,-0.027942564159775342,-0.015896838094205345,-0.012045726065569997,0.3897855685246389,0.0734056417638994,0.3163799267607395,0.027578128268418135,0.04006462070964375,-0.012486492441225613
한솔제지,소재,2022-09-13,매수,-0.1310972837356573,-0.031238525727685644,-0.09985875800797164,-0.262594083877575,-0.015896838094205345,-0.24669724578336966,-0.2840964146384004,0.0734056417638994,-0.3575020564022998,-0.32520411859674336,0.04006462070964375,-0.3652687393063871
팬오션,산업재,2022-09-08,매수,0.13457783570037254,-0.0006165260309454905,0.13519436173131805,0.32734756447730223,0.033163079582851175,0.29418448489445104,0.04488740644550341,0.09693906754764048,-0.05205166110213707,-0.03581382157080138,0.0839960143399388,-0.11980983591074018
명신산업,정보기술,2022-09-07,매수,-0.2970710572449,0.007027238601271011,-0.30409829584617104,-0.1317991767665813,0.03625567342443687,-0.16805485019101815,-0.06485333638138377,0.100548696422224,-0.16540203280360777,-0.12970710572449007,0.08756305231775698,-0.21727015804224703
영풍,소재,2022-09-07,매수,0.046989603209870105,0.007027238601271011,0.039962364608599095,-0.06294844734296982,0.03625567342443687,-0.0992041207674067,-0.18679441017330156,0.100548696422224,-0.28734310659552553,-0.18381015239041218,0.08756305231775698,-0.27137320470816917
HDC,금융,2022-09-07,매도,-0.12220635735252011,0.007027238601271011,-0.12923359595379114,0.008301109581082789,0.03625567342443687,-0.027954563843354083,0.039469650391342974,0.100548696422224,-0.061079046030881025,-0.04468473229302692,0.08756305231775698,-0.1322477846107839
한화솔루션,소재,2022-09-06,매수,-0.06445666346915425,0.0038589093670408033,-0.06831557283619506,-0.2338859194452094,0.021825585360274617,-0.255711504805484,-0.20822050755476285,0.08522331387856,-0.2934438214333228,-0.39618492746560796,0.06377123018096038,-0.45995615764656833
롯데렌탈,정보기술,2022-09-05,매수,-0.20580132325592942,0.006506746806374869,-0.2123080700623043,-0.22999715532872722,0.024520812763388817,-0.254517968092116,-0.1886452462704811,0.08224063993675063,-0.27088588620723175,-0.2086082590934336,0.0634818662343597,-0.2720901253277933
인텍플러스,산업재,2022-09-05,매도,-0.1077845511543118,0.006506746806374869,-0.11429129796068667,0.020359202880814095,0.024520812763388817,-0.004161609882574722,0.19345585336952362,0.08224063993675063,0.11121521343277299,1.4385370235514694,0.0634818662343597,1.3750551573171097
씨에스윈드,소재,2022-09-01,매수,0.14008940554868574,0.02356337295497961,0.11652603259370613,0.004020887819512505,-0.0011425725356691337,0.005163460355181638,0.20662601606040815,0.0703383015277726,0.13628771453263555,-0.013988460435563968,0.0529058080585272,-0.06689426849409116
유한양행,기타,2022-09-01,매도,0.04099828381616512,0.02356337295497961,0.01743491086118551,-0.006671388016489927,-0.0011425725356691337,-0.005528815480820793,0.12903931932084992,0.0703383015277726,0.05870101779307732,0.3571092865061272,0.0529058080585272,0.30420347844760004
오뚜기,필수소비재,2022-08-31,매수,-0.06784960843497492,-0.015638905154176326,-0.0522107032807986,-0.04919834569607062,-0.02807797369754058,-0.021120371998530042,-0.0449442250650722,0.045901162380153036,-0.09084538744522525,-0.21085586524237562,0.02886667416587222,-0.23972253940824784
경동나비엔,기타,2022-08-31,매도,-0.18915788523487642,-0.015638905154176326,-0.1735189800807001,-0.14095247729428237,-0.02807797369754058,-0.11287450359674178,-0.03796051846647801,0.045901162380153036,-0.08386168084663104,0.17504596321152235,0.02886667416587222,0.14617928904565014
코스모신소재,소재,2022-08-30,매수,-0.017054263321966676,-0.01740560248526523,0.00035133916329855436,0.12093034525140468,-0.019702741575388566,0.14063308682679326,1.6868218815400742,0.05491388642046242,1.6319079951196118,1.5364342009746375,0.027830237028376007,1.5086039639462614
현대위아,정보기술,2022-08-30,매도,-0.2071713481227288,-0.01740560248526523,-0.18976574563746357,-0.2649674923671218,-0.019702741575388566,-0.24526475079173324,-0.1788098035425872,0.05491388642046242,-0.2337236899630496,-0.25015916179003655,0.027830237028376007,-0.27798939881841256
오스코텍,기타,2022-08-30,매도,-0.012799086812182513,-0.01740560248526523,0.0046065156730827166,-0.019811989474172474,-0.019702741575388566,-0.00010924789878390823,0.3270569652688694,0.05491388642046242,0.272143078848407,0.6426375850584176,0.027830237028376007,0.6148073480300416
삼양식품,필수소비재,2022-08-29,매수,-0.026905948700062257,-0.0076723188405942895,-0.019233629859467968,0.09670205463692094,-0.009992212697477933,0.10669426733439888,-0.03756955775658161,0.05435770548101959,-0.0919272632376012,0.6601324482790198,0.04565103649791294,0.6144814117811069
아모그린텍,정보기술,2022-08-29,매수,-0.04823151125401929,-0.0076723188405942895,-0.040559192413424996,-0.10868167202572347,-0.009992212697477933,-0.09868945932824554,0.0180064308681672,0.05435770548101959,-0.03635127461285239,-0.06173633440514469,0.04565103649791294,-0.10738737090305764
롯데관광개발,기타,2022-08-29,매도,-0.11016949152542373,-0.0076723188405942895,-0.10249717268482944,0.1711864406779661,-0.009992212697477933,0.18117865337544403,-0.0423728813559322,0.05435770548101959,-0.09673058683695179,0.3652542372881356,0.04565103649791294,0.31960320079022264
한화에어로스페이스,정보기술,2022-08-26,매수,-0.08035734696396818,-0.016001398896056885,-0.0643559480679113,0.11935945417142613,-0.025533789155386986,0.1448932433268131,0.43345199660132483,0.03487262085085274,0.3985793757504721,0.4076008659835788,0.011192939707835796,0.396407926275743
코스맥스비티아이,금융,2022-08-26,매도,-0.03571461573291199,-0.016001398896056885,-0.019713216836855108,0.020737050399124546,-0.025533789155386986,0.04627083955451153,0.0126727152480486,0.03487262085085274,-0.022199905602804142,0.15783470819093026,0.011192939707835796,0.14664176848309446
이마트,기타,2022-08-26,매도,-0.07263682128034941,-0.016001398896056885,-0.05663542238429253,0.19827960360547356,-0.025533789155386986,0.22381339276086054,-0.11219767134046117,0.03487262085085274,-0.1470702921913139,-0.26642167575891623,0.011192939707835796,-0.27761461546675203
후성,소재,2022-08-25,매도,-0.189758796225896,-0.023917553977551867,-0.16584124224834412,-0.16485033683565176,-0.007387213597274506,-0.15746312323837725,-0.19441849687543,0.032221110438434286,-0.2266396073138643,-0.29398475007060154,0.012731824248631868,-0.3067165743192334
SK케미칼,기타,2022-08-25,매도,-0.07121063552306774,-0.023917553977551867,-0.04729308154551587,-0.1449205774190133,-0.007387213597274506,-0.13753336382173878,-0.2336261433871555,0.032221110438434286,-0.2658472538255898,-0.35992174836653623,0.012731824248631868,-0.37265357261516807
나노신소재,소재,2022-08-24,매수,0.0,-0.017234236647179907,0.017234236647179907,0.512269860050616,0.0031339419267603047,0.5091359181238557,0.5545055720434338,0.044793613410003534,0.5097119586334302,0.7457392035504681,0.025066946773262787,0.7206722567772053
효성,금융,2022-08-24,매도,-0.009370948815660876,-0.017234236647179907,0.00786328783151903,-0.010201604159221715,0.0031339419267603047,-0.01333554608598202,-0.055709573275812545,0.044793613410003534,-0.10050318668581608,-0.12965992175788726,0.025066946773262787,-0.15472686853115006
SK디앤디,기타,2022-08-23,매수,-0.18430651177661725,-0.006504261137648716,-0.17780225063896854,-0.2120149206010871,0.008122080934497946,-0.22013700153558505,-0.1858113609719705,0.049988907438311976,-0.23580026841028248,-0.22603474368538842,0.02839846165768084,-0.25443320534306924
레이,헬스케어,2022-08-23,매수,-0.0425,-0.006504261137648716,-0.03599573886235129,0.3775,0.008122080934497946,0.36937791906550205,0.87,0.049988907438311976,0.820011092561688,0.315,0.02839846165768084,0.28660153834231916
삼성증권,금융,2022-08-23,매도,-0.004444623919457559,-0.006504261137648716,0.0020596372181911574,0.04178440040576317,0.008122080934497946,0.033662319471265224,0.11341661721756152,0.049988907438311976,0.06342770977924955,0.12743174621335776,0.02839846165768084,0.09903328455567692
대상,필수소비재,2022-08-19,매수,-0.12500012122281828,-0.019974421301034724,-0.10502569992178357,-0.12340919295666333,-0.025992016891578873,-0.09741717606508446,-0.17609117507581282,-0.0049945847516243294,-0.17109659032418847,-0.2089091013122128,0.031363778736614424,-0.24027288004882721
기아,자유소비재,2022-08-19,매도,-0.14119184651625458,-0.019974421301034724,-0.12121742521521986,-0.005271204538202358,-0.025992016891578873,0.020720812353376514,0.19614090765649556,-0.0049945847516243294,0.2011354924081199,0.07830803988779063,0.031363778736614424,0.046944261151176205
이오테크닉스,산업재,2022-08-19,매도,-0.10180398283985705,-0.019974421301034724,-0.08182956153882232,0.01798523635512845,-0.025992016891578873,0.04397725324670732,0.05718866838373848,-0.0049945847516243294,0.062183253135362805,0.9549499319582219,0.031363778736614424,0.9235861532216074
신세계,기타,2022-08-17,매도,-0.026785714720457272,-0.014361344660920861,-0.012424370059536411,-0.032424935565708406,-0.02534106119829122,-0.007083874367417187,-0.06649436796110793,-0.01475077131021888,-0.05174359665088905,-0.027882192013872785,0.02161764182275344,-0.04949983383662623
현대오토에버,정보기술,2022-08-16,매수,-0.13186804223983806,-0.02323649181125954,-0.10863155042857851,-0.1256622604266595,-0.031900307767975825,-0.09376195265868369,-0.09009592652429957,-0.021381288269836714,-0.06871463825446286,0.1521994039894364,0.022790421938350427,0.12940898205108597
삼성전자,정보기술,2022-08-16,매도,0.021726651696343923,-0.02323649181125954,0.04496314350760346,0.04472388337476688,-0.031900307767975825,0.07662419114274271,0.0775025416032928,-0.021381288269836714,0.09888382987312952,0.13324615718271365,0.022790421938350427,0.11045573524436322
한샘,필수소비재,2022-08-16,매도,-0.22056252968854576,-0.02323649181125954,-0.19732603787728623,-0.1827769250404837,-0.031900307767975825,-0.1508766172725079,-0.16783835227482097,-0.021381288269836714,-0.14645706400498426,0.0799848226905688,0.022790421938350427,0.05719440075221836
케이카,자유소비재,2022-08-12,매수,-0.36946052411390673,-0.04972822292113858,-0.31973230119276813,-0.38249359724515064,-0.017524169820063697,-0.3649694274250869,-0.3241591878591145,-0.00707290648786289,-0.3170862813712516,-0.42015563485854873,0.020874712514686932,-0.44103034737323565
이녹스첨단소재,정보기술,2022-08-11,매도,-0.14328823171787006,-0.03937352543960993,-0.10391470627826013,-0.06388134659481012,-0.028556398546133878,-0.035324948048676245,0.19309230817021153,-0.0041881892386317916,0.19728049740884332,0.2833394932550442,0.022557406342772937,0.2607820869122713
솔루엠,정보기술,2022-08-10,매수,-0.06082675462074216,-0.03298823305271056,-0.027838521568031606,0.09489087134272213,-0.01720758094819717,0.1120984522909193,0.24817548578347903,0.013031698289378021,0.235143787494101,0.3187352641970891,0.04023978702742577,0.27849547716966333
오리온,필수소비재,2022-08-10,매수,-0.08075119260276901,-0.03298823305271056,-0.04776295955005846,0.1559974223783238,-0.01720758094819717,0.17320500332652097,0.3981703111708511,0.013031698289378021,0.3851386128814731,0.14653759107068384,0.04023978702742577,0.10629780404325807
한전KPS,통신서비스,2022-08-10,매수,-0.19207689009087883,-0.03298823305271056,-0.15908865703816827,-0.14975050161363596,-0.01720758094819717,-0.1325429206654388,-0.10860936420634293,0.013031698289378021,-0.12164106249572094,-0.15224389511843694,0.04023978702742577,-0.1924836821458627
현대제철,소재,2022-08-10,매도,-0.0955882905086882,-0.03298823305271056,-0.06260005745597763,0.03154574544462031,-0.01720758094819717,0.048753326392817486,0.0831230490411593,0.013031698289378021,0.07009135075178129,0.06643634156589955,0.04023978702742577,0.026196554538473776
롯데정밀화학,소재,2022-08-10,매도,-0.1038576105075568,-0.03298823305271056,-0.07086937745484626,-0.07458588064400001,-0.01720758094819717,-0.05737829969580284,-0.02894465205233526,0.013031698289378021,-0.04197635034171328,-0.047830707577175516,0.04023978702742577,-0.08807049460460128
SBS,통신서비스,2022-08-09,매수,-0.341950651611226,-0.052595177845661256,-0.28935547376556475,-0.16024348922521248,-0.02607192467612207,-0.1341715645490904,-0.12399514227190464,0.0038946099207229994,-0.12788975219262763,-0.37410961536287907,0.03968111711018696,-0.413790732473066
셀트리온,기타,2022-08-09,매수,-0.13475164843868317,-0.052595177845661256,-0.08215647059302192,-0.16665549720357264,-0.02607192467612207,-0.14058357252745057,-0.19967382629251001,0.0038946099207229994,-0.203568436213233,-0.2573328975792147,0.03968111711018696,-0.29701401468940164
피에이치에이,정보기술,2022-08-09,매도,-0.13483270160863545,-0.052595177845661256,-0.08223752376297419,0.053170715993858156,-0.02607192467612207,0.07924264066998023,0.2612057632926792,0.0038946099207229994,0.2573111533719562,0.4287879322431163,0.03968111711018696,0.38910681513292933
하나투어,기타,2022-08-09,매도,-0.019608083814028305,-0.052595177845661256,0.032987094031632955,0.2568626474902368,-0.02607192467612207,0.28293457216635887,0.10196076292023458,0.0038946099207229994,0.09806615299951157,-0.04607853098599129,0.03968111711018696,-0.08575964809617825
하이트진로,기타,2022-08-08,매도,-0.13375808646129655,-0.04865831849583293,-0.08509976796546362,-0.13910368358620526,-0.022024850226278817,-0.11707883335992644,-0.2512512505387416,0.008066207730750632,-0.2593174582694922,-0.3271156659806127,0.04504022723653897,-0.3721558932171517
코리아써키트,정보기술,2022-08-08,매도,-0.24675346318091865,-0.04865831849583293,-0.1980951446850857,-0.27688313717321106,-0.022024850226278817,-0.25485828694693224,-0.25870169773981877,0.008066207730750632,-0.2667679054705694,-0.09142901781064468,0.04504022723653897,-0.13646924504718366
신세계푸드,기타,2022-08-08,매도,-0.22960004284423102,-0.04865831849583293,-0.1809417243483981,-0.1883772504088808,-0.022024850226278817,-0.16635240018260197,-0.2655585938328651,0.008066207730750632,-0.27362480156361574,-0.3378653626997151,0.04504022723653897,-0.3829055899362541
진성티이씨,산업재,2022-08-05,매수,0.11881173106913874,-0.0648908478338793,0.18370257890301805,0.21785435799688094,-0.016460574593006667,0.23431493258988761,0.1712863888407555,0.013485564112544238,0.15780082472821128,0.5286453820828279,0.056921481659509304,0.4717239004233186
파미셀,정보기술,2022-08-05,매수,-0.25978691765164097,-0.0648908478338793,-0.19489606981776167,-0.24555159632772675,-0.016460574593006667,-0.22909102173472007,-0.3501783084431787,0.013485564112544238,-0.36366387255572297,-0.5145907926832324,0.056921481659509304,-0.5715122743427417
아세아시멘트,기타,2022-08-05,매수,-0.2403227218889899,-0.0648908478338793,-0.1754318740551106,-0.2313648100103582,-0.016460574593006667,-0.2149042354173515,-0.13146644564528012,0.013485564112544238,-0.14495200975782435,-0.19586398692978121,0.056921481659509304,-0.2527854685892905
한진,산업재,2022-08-04,매도,-0.24953095132202505,-0.05508852591136757,-0.19444242541065748,-0.15242872332502594,-0.019420902107324493,-0.13300782121770144,-0.2300423416626729,0.020734938166464115,-0.250777279829137,-0.23313160418224368,0.06448154905216351,-0.2976131532344072
덴티움,헬스케어,2022-08-03,매수,-0.11123973480306569,-0.05128277355737134,-0.05995696124569435,0.3157602984281402,-0.004460777463105649,0.3202210758912458,0.8109138426791832,0.025570270635112788,0.7853435720440705,0.6702716371180899,0.069524113976663,0.6007475231414269
DL,소재,2022-08-02,매수,-0.1099855528277101,-0.05984948588387264,-0.05013606694383745,-0.10723276827669323,0.004447353683955182,-0.11168012196064842,-0.2543115055202543,0.034747120993719,-0.2890586265139733,-0.45801524357536755,0.0691500902059947,-0.5271653337813622
JB금융지주,금융,2022-08-02,매도,-0.009654357330858454,-0.05984948588387264,0.05019512855301419,0.4912211692539715,0.004447353683955182,0.48677381557001637,0.2605262585468071,0.034747120993719,0.2257791375530881,0.31217870168289613,0.0691500902059947,0.2430286114769014
한세실업,기타,2022-08-02,매도,-0.09509230991018634,-0.05984948588387264,-0.0352428240263137,0.01957479989518061,0.004447353683955182,0.015127446211225429,0.10053354183577305,0.034747120993719,0.06578642084205405,0.15050027092534318,0.0691500902059947,0.08135018071934848
LG생활건강,소재,2022-08-01,매수,-0.3527918654799067,-0.0646915659407177,-0.28810029953918903,-0.04930881620542754,-0.0007258759493832195,-0.04858294025604432,-0.20499255303114564,0.020095842306810073,-0.22508839533795572,-0.4187385086381518,0.061804489180854315,-0.4805429978190061
호텔신라,기타,2022-08-01,매도,-0.10591477794773141,-0.0646915659407177,-0.041223212007013704,0.10996798512657596,-0.0007258759493832195,0.11069386107595919,0.12375635833477282,0.020095842306810073,0.10366051602796275,-0.008612356410588816,0.061804489180854315,-0.07041684559144314
포스코인터내셔널,기타,2022-07-28,매수,-0.0050252878876457996,-0.07625846803355554,0.07123318014590975,0.23628709909860918,-0.002751214903538554,0.23903831400214773,0.5165475915326362,0.0362300606343985,0.4803175308982377,2.4574133617935363,0.07935876030815853,2.3780546014853776
대웅제약,기타,2022-07-26,매수,-0.16535434660754575,-0.0732710246710573,-0.09208332193648845,-0.20798717388135848,0.006469277432937616,-0.2144564513142961,-0.4340507030842059,0.04581097111099689,-0.4798616741952028,-0.4798957455431199,0.08155959983341907,-0.561455345376539
효성티앤씨,소재,2022-07-26,매도,-0.12636487609112718,-0.0732710246710573,-0.05309385142006988,0.2887015736875292,0.006469277432937616,0.28223229625459156,0.2630557728337212,0.04581097111099689,0.21724480172272434,0.11879813854306885,0.08155959983341907,0.037238538709649785
롯데관광개발,기타,2022-07-25,매도,-0.17456140350877192,-0.06969702140487535,-0.10486438210389656,0.24210526315789474,0.010350805453123118,0.23175445770477163,-0.0412280701754386,0.05853914787993801,-0.09976721805537661,-0.07543859649122807,0.08176596976044115,-0.15720456625166923
파크시스템스,기타,2022-07-22,매도,0.030737824160809474,-0.07314649896998673,0.10388432313079621,0.14111159131483347,-0.010371238344955945,0.15148282965978943,0.5831638181980461,0.07435845930460613,0.5088053588934399,0.9470858065148067,0.09437814651886328,0.8527076599959433
이녹스첨단소재,정보기술,2022-07-21,매도,-0.1577467865403206,-0.07127794624175574,-0.08646884029856486,-0.1329916180397733,-0.012357012658900017,-0.12063460538087328,0.3355072124876349,0.06921499862331663,0.26629221386431823,0.11411311591187191,0.08710093789784858,0.027012178014023336
삼성카드,금융,2022-07-20,매수,0.004909664705618848,-0.05735598838770943,0.06226565309332828,0.08469097644629058,0.005450702487935914,0.07924027395835466,0.07405668073695279,0.0792089183308038,-0.005152237593851014,0.0244303901270723,0.09726203692963706,-0.07283164680256476
테이팩스,기타,2022-07-15,매도,-0.06395355978776573,-0.07211982285984449,0.008166263072078753,-0.26222837352390765,0.012248088386577953,-0.2744764619104856,-0.10994281418571786,0.09304246658931466,-0.20298528077503253,-0.2614890606258073,0.0813906478360115,-0.3428797084618188
솔루스첨단소재,정보기술,2022-07-15,매도,-0.3273812100069922,-0.07211982285984449,-0.25526138714714774,-0.2021110633415183,0.012248088386577953,-0.21435915172809625,0.10605570960447751,0.09304246658931466,0.013013243015162851,-0.144777933910608,0.0813906478360115,-0.22616858174661952
DB하이텍,정보기술,2022-07-14,매도,-0.07934664481835657,-0.051607915415776105,-0.027738729402580466,0.06210531347426822,0.0124832018761545,0.049622111598113715,0.8297179843138306,0.08171139385609441,0.7480065904577362,0.40246195619597613,0.08542314451627132,0.3170388116797048
