종목명,섹터,변동일자,매수매도,기준주가,90일후_주가,180일후_주가,270일후_주가,360일후_주가,90일_시장수익률,180일_시장수익률,270일_시장수익률,360일_시장수익률,개인_90진입_180매도_종목수익률,개인_90진입_180매도_시장수익률,개인_90진입_180매도_초과수익률,개인_90진입_360매도_종목수익률,개인_90진입_360매도_시장수익률,개인_90진입_360매도_초과수익률,개인_180진입_360매도_종목수익률,개인_180진입_360매도_시장수익률,개인_180진입_360매도_초과수익률
제이브이엠,산업재,2022-09-27,매수,17453.17,18512.33,17207.64,27900.49,24488.87,0.0419449878366627,0.0833505051251348,0.1611341660179443,0.1278271841119446,-0.07047681194101457,0.039738678885955725,-0.1102154908269703,0.32284104702109334,0.08242488545733573,0.2404161615637576,0.42313937297618964,0.04105474523378971,0.38208462774239993
진에어,산업재,2022-09-27,매도,17250.0,16400.0,16150.0,15820.0,12060.0,0.0419449878366627,0.0833505051251348,0.1611341660179443,0.1278271841119446,-0.01524390243902439,0.039738678885955725,-0.054982581324980115,-0.2646341463414634,0.08242488545733573,-0.34705903179879916,-0.2532507739938081,0.04105474523378971,-0.2943055192275978
한화에어로스페이스,정보기술,2022-09-27,매도,68908.9,76223.85,99803.41,141379.22,113662.02,0.0419449878366627,0.0833505051251348,0.1611341660179443,0.1278271841119446,0.30934622168783127,0.039738678885955725,0.26960754280187554,0.49116083745441874,0.08242488545733573,0.408735951997083,0.1388590830714101,0.04105474523378971,0.09780433783762038
DL,소재,2022-09-26,매수,60103.52,57763.04,49000.4,40912.96,40389.65,0.0433149719082287,0.0847749305537997,0.1572127862354168,0.1323899056499032,-0.15169977203415885,0.039738678885955725,-0.19143845092011458,-0.3007700079497201,0.08537683838539767,-0.38614684633511775,-0.17572815732116473,0.04389387489974084,-0.21962203222090557
세아제강,소재,2022-09-26,매수,118725.33,115799.0,111479.59,127193.22,122479.14,0.0433149719082287,0.0847749305537997,0.1572127862354168,0.1323899056499032,-0.037300926605583845,0.039738678885955725,-0.07703960549153957,0.057687372084387595,0.08537683838539767,-0.027689466301010074,0.0986687338911096,0.04389387489974084,0.05477485899136876
크래프톤,정보기술,2022-09-26,매수,207240.0,170551.58,173427.16,199803.16,147348.62,0.0433149719082287,0.0847749305537997,0.1572127862354168,0.1323899056499032,0.016860471184142748,0.039738678885955725,-0.022878207701812977,-0.13604658485133936,0.08537683838539767,-0.22142342323673703,-0.15037171801694732,0.04389387489974084,-0.19426559291668816
대한항공,산업재,2022-09-26,매도,19981.7,21437.32,20529.73,21531.18,20438.69,0.0433149719082287,0.0847749305537997,0.1572127862354168,0.1323899056499032,-0.04233691524873446,0.039738678885955725,-0.08207559413469018,-0.04658371475538925,0.08537683838539767,-0.13196055314078692,-0.004434544438723786,0.04389387489974084,-0.04832841933846462
BNK금융지주,금융,2022-09-22,매도,5005.96,5620.19,5252.05,5806.67,6141.62,-0.0014406778419079,0.0240276968561756,0.1188478094432177,0.1039355428821219,-0.06550312355987956,0.025505119358398387,-0.09100824291827794,0.09277800216718658,0.10552825293973522,-0.01275025077254864,0.1693757675574299,0.07803289527350477,0.09134287228392513
유진테크,산업재,2022-09-21,매도,23145.77,23927.06,27354.93,31996.38,43303.75,-0.005930411896105,0.013628942773231,0.1117454524424984,0.0969278477647373,0.14326331776657888,0.019676041701108593,0.12358727606547029,0.8098232712251316,0.1034718905917198,0.7063513806334119,0.5830327476619388,0.08217889355409014,0.5008538541078487
태광,소재,2022-09-20,매수,16327.75,15574.88,14911.66,17308.18,17935.84,-0.0066221150556661,0.0047933158973447,0.1020545610479904,0.0985830698791613,-0.04258267158398648,0.011491529181415716,-0.054074200765402196,0.15158768478473036,0.10590651002938589,0.04568117475534447,0.20280639445910115,0.09334233468507525,0.1094640597740259
와이지엔터테인먼트,기타,2022-09-20,매도,50783.43,45842.07,53822.2,80684.1,78027.42,-0.0066221150556661,0.0047933158973447,0.1020545610479904,0.0985830698791613,0.1740787446989195,0.011491529181415716,0.1625872155175038,0.7020919866838473,0.10590651002938589,0.5961854766544614,0.44972557792137824,0.09334233468507525,0.356383243236303
효성중공업,에너지 / 유틸리티,2022-09-19,매수,59718.92,79270.33,65816.64,93304.76,171026.47,-0.0014815339924216,0.0099929700978869,0.1146728038137037,0.0922161893370386,-0.1697191118038742,0.011491529181415716,-0.1812106409852899,1.1575092471546415,0.09383674565789057,1.063672501496751,1.5985293384773214,0.08140969459538194,1.5171196438819394
지누스,기타,2022-09-19,매도,27740.79,29435.05,23322.71,23768.88,20726.79,-0.0014815339924216,0.0099929700978869,0.1146728038137037,0.0922161893370386,-0.2076551594102949,0.011491529181415716,-0.2191466885917106,-0.2958466182323454,0.09383674565789057,-0.389683363890236,-0.11130438958422921,0.08140969459538194,-0.19271408417961117
유니드,소재,2022-09-16,매수,130000.43,82939.1,69702.51,60861.74,55836.46,-0.0091531985015779,-0.0012842388118608,0.1070891642273404,0.0730658522293387,-0.15959408771013925,0.007941651199577127,-0.16753573890971638,-0.3267775994675612,0.082978570053998,-0.4097561695215592,-0.19893186055997117,0.07444569709478466,-0.2733775576547558
두산,정보기술,2022-09-15,매수,76600.83,81078.73,96955.34,98517.54,145579.44,-0.0010742134293755,-0.0220082627423587,0.0947277751259009,0.0645548601042336,0.19581720137944936,-0.020956561132385088,0.21677376251183444,0.7955318244378027,0.0656996489788475,0.7298321754589552,0.5015102829818348,0.08851109835479942,0.41299918462703533
화신,정보기술,2022-09-13,매수,10756.35,7884.87,10455.79,14949.02,11052.99,-0.0312385257276856,-0.0158968380942053,0.0734056417638994,0.0400646207096437,0.32605737317165673,0.01583639321021124,0.3102209799614455,0.4017973663484623,0.07360237615857801,0.3281949901898843,0.05711667889274735,0.05686543948855438,0.0002512394041929711
한솔제지,소재,2022-09-13,매수,13416.22,11657.39,9893.2,9604.72,9053.21,-0.0312385257276856,-0.0158968380942053,0.0734056417638994,0.0400646207096437,-0.15133661994666034,0.01583639321021124,-0.16717301315687158,-0.2233930579658054,0.07360237615857801,-0.29699543412438345,-0.08490579387862386,0.05686543948855438,-0.14177123336717823
팬오션,산업재,2022-09-08,매수,4266.23,4840.37,5662.77,4457.73,4113.44,-0.0006165260309454,0.0331630795828511,0.0969390675476404,0.0839960143399388,0.16990436681493368,0.03380044446766828,0.1361039223472654,-0.15018066800678467,0.08466473838600241,-0.2348454063927871,-0.27359931623569395,0.0492012691526027,-0.32280058538829665
명신산업,정보기술,2022-09-07,매수,23096.73,16235.36,20052.6,21598.83,20100.92,0.007027238601271,0.0362556734244368,0.100548696422224,0.0875630523177569,0.23511890096677854,0.029024472926634237,0.2060944280401443,0.2380951207734228,0.07997381861124975,0.15812130216217304,0.0024096625873951364,0.04951227791474322,-0.04710261532734808
영풍,소재,2022-09-07,매수,61211.2,64087.49,57358.05,49777.29,49959.96,0.007027238601271,0.0362556734244368,0.100548696422224,0.0875630523177569,-0.10500395631035005,0.029024472926634237,-0.13402842923698427,-0.22044130609577625,0.07997381861124975,-0.300415124707026,-0.128980849244352,0.04951227791474322,-0.1784931271590952
HDC,금융,2022-09-07,매도,5904.03,5182.52,5953.04,6137.06,5640.21,0.007027238601271,0.0362556734244368,0.100548696422224,0.0875630523177569,0.14867670554093365,0.029024472926634237,0.11965223261429941,0.08831417920239566,0.07997381861124975,0.008340360591145915,-0.05254962170588471,0.04951227791474322,-0.10206189962062792
한화솔루션,소재,2022-09-06,매수,58608.06,54830.38,44900.46,46404.66,35388.43,0.0038589093670408,0.0218255853602746,0.08522331387856,0.0637712301809603,-0.18110252017221107,0.0178976107355191,-0.19900013090773017,-0.35458353562386397,0.05968201333362266,-0.41426554895748663,-0.21184705011930832,0.041049710852460564,-0.2528967609717689
롯데렌탈,정보기술,2022-09-05,매수,31005.34,24624.4,23874.2,25156.33,24537.37,0.0065067468063748,0.0245208127633888,0.0822406399367506,0.0634818662343597,-0.030465716931173985,0.017897610735518876,-0.048363327666692865,-0.003534299312876759,0.056606793356095864,-0.06014109266897262,0.027777684697288214,0.038028562217182316,-0.010250877519894102
인텍플러스,산업재,2022-09-05,매도,16464.79,14690.14,16800.0,19650.0,40150.0,0.0065067468063748,0.0245208127633888,0.0822406399367506,0.0634818662343597,0.14362422686237167,0.017897610735518876,0.1257266161268528,1.733125756459775,0.056606793356095864,1.6765189631036792,1.3898809523809523,0.038028562217182316,1.35185239016377
씨에스윈드,소재,2022-09-01,매수,63085.57,71923.19,63339.23,76120.69,62203.1,0.0235633729549796,-0.0011425725356691,0.0703383015277726,0.0529058080585272,-0.1193489888310015,-0.024137191837300453,-0.09521179699370105,-0.13514542388901277,0.028666945182727055,-0.16381236907173982,-0.01793722468681739,0.054110205428818725,-0.07204743011563611
유한양행,기타,2022-09-01,매도,49703.3,51741.05,49371.71,56116.98,67452.81,0.0235633729549796,-0.0011425725356691,0.0703383015277726,0.0529058080585272,-0.04579226745495122,-0.024137191837300453,-0.021655075617650767,0.3036614061755607,0.028666945182727055,0.27499446099283364,0.3662238962353137,0.054110205428818725,0.312113690806495
오뚜기,필수소비재,2022-08-31,매수,438236.28,408502.12,416675.78,418540.09,345831.59,-0.0156389051541763,-0.0280779736975405,0.045901162380153,0.0288666741658722,0.020008855767994625,-0.012636692580086595,0.03264554834808122,-0.15341543392724613,0.04521265575517219,-0.19862808968241832,-0.1700223372714392,0.05858972872551371,-0.2286120659969529
경동나비엔,기타,2022-08-31,매도,41321.09,33504.88,35496.78,39752.52,48554.18,-0.0156389051541763,-0.0280779736975405,0.045901162380153,0.0288666741658722,0.05945104116176514,-0.012636692580086595,0.07208773374185173,0.44916740486758955,0.04521265575517219,0.40395474911241736,0.36784744982502643,0.05858972872551371,0.3092577210995127
코스모신소재,소재,2022-08-30,매수,63560.06,62476.09,71246.4,170774.56,161215.91,-0.0174056024852652,-0.0197027415753885,0.0549138864204624,0.027830237028376,0.14037866326141726,-0.00233783043739455,0.1427164936988118,1.5804417337896788,0.04603714373708612,1.5344045900525927,1.262793769229042,0.048488331672122076,1.21430543755692
현대위아,정보기술,2022-08-30,매도,70415.77,55827.64,51757.88,57824.74,52800.62,-0.0174056024852652,-0.0197027415753885,0.0549138864204624,0.027830237028376,-0.07289865736756922,-0.00233783043739455,-0.07056082693017467,-0.054220812486431395,0.04603714373708612,-0.10025795622351752,0.02014649749951129,0.048488331672122076,-0.028341834172610787
오스코텍,기타,2022-08-30,매도,18537.26,18300.0,18170.0,24600.0,30450.0,-0.0174056024852652,-0.0197027415753885,0.0549138864204624,0.027830237028376,-0.007103825136612022,-0.00233783043739455,-0.004765994699217472,0.6639344262295082,0.04603714373708612,0.617897282492422,0.6758392955421023,0.048488331672122076,0.6273509638699802
삼양식품,필수소비재,2022-08-29,매수,108433.27,105515.77,118918.99,104359.48,180013.59,-0.0076723188405942,-0.0099922126974779,0.0543577054810195,0.0456510364979129,0.1270257516956944,-0.0023378304373946612,0.12936358213308907,0.7060349367682195,0.05373563224216982,0.6522993045260497,0.5137497383723154,0.05620486011226444,0.45754487826005097
아모그린텍,정보기술,2022-08-29,매수,15550.0,14800.0,13860.0,15830.0,14590.0,-0.0076723188405942,-0.0099922126974779,0.0543577054810195,0.0456510364979129,-0.06351351351351352,-0.0023378304373946612,-0.061175683076118856,-0.01418918918918919,0.05373563224216982,-0.067924821431359,0.05266955266955267,0.05620486011226444,-0.0035353074427117714
롯데관광개발,기타,2022-08-29,매도,11800.0,10500.0,13820.0,11300.0,16110.0,-0.0076723188405942,-0.0099922126974779,0.0543577054810195,0.0456510364979129,0.3161904761904762,-0.0023378304373946612,0.31852830662787085,0.5342857142857143,0.05373563224216982,0.48055008204354444,0.16570188133140376,0.05620486011226444,0.10949702121913932
한화에어로스페이스,정보기술,2022-08-26,매수,83114.74,76435.86,93035.27,119140.99,116992.38,-0.0160013988960568,-0.0255337891553869,0.0348726208508527,0.0111929397078357,0.21716783195740852,-0.009687402246950083,0.2268552342043586,0.5305954561118302,0.02763656226074218,0.502958893851088,0.2575056749983098,0.03768907372518315,0.21981660127312663
코스맥스비티아이,금융,2022-08-26,매도,7575.33,7304.78,7732.42,7671.33,8770.98,-0.0160013988960568,-0.0255337891553869,0.0348726208508527,0.0111929397078357,0.05854248861704259,-0.009687402246950083,0.06822989086399267,0.20071788609650118,0.02763656226074218,0.173081323835759,0.13431241448343462,0.03768907372518315,0.09662334075825146
이마트,기타,2022-08-26,매도,90963.92,84356.59,109000.21,80757.98,66729.16,-0.0160013988960568,-0.0255337891553869,0.0348726208508527,0.0111929397078357,0.29213627530463254,-0.009687402246950083,0.3018236775515826,-0.20896328312939147,0.02763656226074218,-0.23659984539013365,-0.3878070510139384,0.03768907372518315,-0.4254961247391216
후성,소재,2022-08-25,매도,16571.88,13427.22,13840.0,13350.0,11700.0,-0.0239175539775518,-0.0073872135972745,0.0322211104384342,0.0127318242486318,0.030742029995784733,0.01693539357012175,0.013806636425662985,-0.12863571163651147,0.037547420687187305,-0.16618313232369877,-0.1546242774566474,0.020268767561234746,-0.17489304501788214
SK케미칼,기타,2022-08-25,매도,93385.91,86735.84,79852.37,71568.52,59774.29,-0.0239175539775518,-0.0073872135972745,0.0322211104384342,0.0127318242486318,-0.07936131131029574,0.01693539357012175,-0.09629670488041749,-0.31084670419978633,0.037547420687187305,-0.34839412488697363,-0.25144000109201514,0.020268767561234746,-0.2717087686532499
나노신소재,소재,2022-08-24,매수,84297.62,84297.62,127480.75,131041.12,147161.66,-0.0172342366471799,0.0031339419267603,0.0447936134100035,0.0250669467732627,0.512269860050616,0.020725364408759717,0.4915444956418563,0.7457392035504681,0.04304299661002364,0.7026962069404444,0.15438338729572898,0.02186448282706377,0.1325189044686652
효성,금융,2022-08-24,매도,74013.85,73320.27,73258.79,69890.57,64417.22,-0.0172342366471799,0.0031339419267603,0.0447936134100035,0.0250669467732627,-0.0008385130060215337,0.020725364408759717,-0.02156387741478125,-0.12142685781162565,0.04304299661002364,-0.1644698544216493,-0.12068954455840716,0.02186448282706377,-0.14255402738547093
SK디앤디,기타,2022-08-23,매수,23457.5,19134.13,18484.16,19098.83,18155.29,-0.0065042611376487,0.0081220809344979,0.0499889074383119,0.0283984616576808,-0.033969143096655094,0.014722098444926557,-0.04869124154158165,-0.05115675497135224,0.03513122545980574,-0.08628798043115798,-0.017791990547582306,0.020113021137665443,-0.03790501168524775
레이,헬스케어,2022-08-23,매수,20000.0,19150.0,27550.0,37400.0,26300.0,-0.0065042611376487,0.0081220809344979,0.0499889074383119,0.0283984616576808,0.4386422976501306,0.014722098444926557,0.423920199205204,0.3733681462140992,0.03513122545980574,0.33823692075429346,-0.045372050816696916,0.020113021137665443,-0.06548507195436236
삼성증권,금융,2022-08-23,매도,26744.67,26625.8,27862.18,29777.96,30152.79,-0.0065042611376487,0.0081220809344979,0.0499889074383119,0.0283984616576808,0.04643541226930275,0.014722098444926557,0.03171331382437619,0.1324651278083664,0.03513122545980574,0.09733390234856065,0.08221215999609509,0.020113021137665443,0.062099138858429645
대상,필수소비재,2022-08-19,매수,20623.18,18045.28,18078.09,16991.62,16314.81,-0.0199744213010347,-0.0259920168915788,-0.0049945847516243,0.0313637787366144,0.0018182039846431483,-0.006140243399088474,0.007958447383731623,-0.09589599053048772,0.05238455113161744,-0.14828054166210516,-0.09753685262104574,0.058886371182656605,-0.15642322380370233
기아,자유소비재,2022-08-19,매도,62458.21,53639.62,62128.98,74708.82,67349.19,-0.0199744213010347,-0.0259920168915788,-0.0049945847516243,0.0313637787366144,0.15826659472979115,-0.006140243399088474,0.16440683812887963,0.2555866354012202,0.05238455113161744,0.20320208426960273,0.08402214232392032,0.058886371182656605,0.02513577114126371
이오테크닉스,산업재,2022-08-19,매도,75652.05,67950.37,77012.67,79978.49,147895.97,-0.0199744213010347,-0.0259920168915788,-0.0049945847516243,0.0313637787366144,0.13336645554689405,-0.006140243399088474,0.13950669894598253,1.1765292815918442,0.05238455113161744,1.1241447304602268,0.9204108882343646,0.058886371182656605,0.861524517051708
신세계,기타,2022-08-17,매도,205375.89,199874.75,198716.59,191719.55,199649.56,-0.0143613446609208,-0.0253410611982912,-0.0147507713102188,0.0216176418227534,-0.005794428761011601,-0.01113969757364397,0.005345268812632369,-0.0011266555680495027,0.03650322183366139,-0.03762987740171089,0.004694977907984437,0.048179625868693954,-0.04348464796070951
현대오토에버,정보기술,2022-08-16,매수,131188.95,113889.32,114703.45,119369.36,151155.83,-0.0232364918112595,-0.0319003077679758,-0.0213812882698367,0.0227904219383504,0.007148431477156858,-0.008869921822511562,0.01601835329966842,0.32721689794969344,0.047121860474660604,0.28009503747503284,0.3177967184073364,0.05649286963435829,0.26130384877297813
삼성전자,정보기술,2022-08-16,매도,56391.57,57616.77,58913.62,60762.06,63905.53,-0.0232364918112595,-0.0319003077679758,-0.0213812882698367,0.0227904219383504,0.022508203774699725,-0.008869921822511562,0.03137812559721129,0.10914808310149983,0.047121860474660604,0.062026222626839225,0.08473269848296533,0.05649286963435829,0.02823982884860704
한샘,필수소비재,2022-08-16,매도,44777.37,34901.16,36593.1,37262.01,48358.88,-0.0232364918112595,-0.0319003077679758,-0.0213812882698367,0.0227904219383504,0.048478044855815534,-0.008869921822511562,0.057347966678327096,0.38559520657766083,0.047121860474660604,0.3384733461030002,0.3215300152214488,0.05649286963435829,0.2650371455870905
케이카,자유소비재,2022-08-12,매수,17269.91,10889.36,10664.28,11671.71,10013.86,-0.0497282229211385,-0.0175241698200636,-0.0070729064878628,0.0208747125146869,-0.020669717963222808,0.03388930817252134,-0.05455902613574415,-0.08039958271193164,0.07429762425740893,-0.15469720696934058,-0.06099052162921454,0.03908379336692458,-0.10007431499613911
이녹스첨단소재,정보기술,2022-08-11,매도,31548.02,27027.56,29532.69,37639.7,40486.82,-0.0393735254396099,-0.0285563985461338,-0.0041881892386317,0.0225574063427729,0.09268798219299106,0.011260492168328362,0.0814274900246627,0.49798279977918825,0.06446931603745787,0.4335134837417304,0.37091541610330797,0.05261633800707477,0.3182990780962332
솔루엠,정보기술,2022-08-10,매수,20456.13,19211.85,22397.23,25532.84,26976.22,-0.0329882330527105,-0.0172075809481971,0.013031698289378,0.0402397870274257,0.16580287687026504,0.016318986638942823,0.14948389023132222,0.40414483769132087,0.07572608998472252,0.32841874770659835,0.20444447817877487,0.0584532062539187,0.14599127192485617
오리온,필수소비재,2022-08-10,매수,99393.95,91367.77,114899.15,138969.67,113958.9,-0.0329882330527105,-0.0172075809481971,0.013031698289378,0.0402397870274257,0.25754574069171204,0.016318986638942823,0.24122675405276922,0.2472549127553402,0.07572608998472252,0.17152882277061768,-0.008183263322661656,0.0584532062539187,-0.06663646957658036
한전KPS,통신서비스,2022-08-10,매수,34583.39,27940.72,29404.51,30827.31,29318.28,-0.0329882330527105,-0.0172075809481971,0.013031698289378,0.0402397870274257,0.052389129557148036,0.016318986638942823,0.03607014291820521,0.04930295282297656,0.07572608998472252,-0.026423137161745963,-0.002932543341140511,0.0584532062539187,-0.061385749595059214
현대제철,소재,2022-08-10,매도,30629.17,27701.38,31595.39,33175.16,32664.06,-0.0329882330527105,-0.0172075809481971,0.013031698289378,0.0402397870274257,0.14057097516441414,0.016318986638942823,0.12425198852547131,0.17914919762120154,0.07572608998472252,0.10342310763647902,0.03382360527912464,0.0584532062539187,-0.02462960097479406
롯데정밀화학,소재,2022-08-10,매도,57662.12,51673.47,53361.34,55993.11,54904.1,-0.0329882330527105,-0.0172075809481971,0.013031698289378,0.0402397870274257,0.03266415048186227,0.016318986638942823,0.016345163842919445,0.06252009009652337,0.07572608998472252,-0.01320599988819915,0.028911567812952264,0.0584532062539187,-0.029541638440966436
SBS,통신서비스,2022-08-09,매수,39812.85,26198.82,33433.1,34876.25,24918.48,-0.0525951778456612,-0.026071924676122,0.0038946099207229,0.0396811171101869,0.27612999364093493,0.02799569154527526,0.24813430209565968,-0.04887013995286811,0.09739901338692558,-0.14626915333979368,-0.2546763536734553,0.06751324194493824,-0.32218959561839355
셀트리온,기타,2022-08-09,매수,183834.56,159062.55,153197.52,147127.61,136527.88,-0.0525951778456612,-0.026071924676122,0.0038946099207229,0.0396811171101869,-0.036872475639300385,0.02799569154527526,-0.06486816718457564,-0.14167175114443964,0.09739901338692558,-0.23907076453136522,-0.10881142201257557,0.06751324194493824,-0.1763246639575138
피에이치에이,정보기술,2022-08-09,매도,6519.19,5640.19,6865.82,8222.04,9314.54,-0.0525951778456612,-0.026071924676122,0.0038946099207229,0.0396811171101869,0.21730296319804832,0.02799569154527526,0.18930727165277306,0.6514585501552256,0.09739901338692558,0.5540595367683,0.35665368448342677,0.06751324194493824,0.28914044253848853
하나투어,기타,2022-08-09,매도,43993.59,43130.96,55293.9,48479.21,41966.43,-0.0525951778456612,-0.026071924676122,0.0038946099207229,0.0396811171101869,0.2820002151586703,0.02799569154527526,0.25400452361339504,-0.026999862743606887,0.09739901338692558,-0.12439887613053247,-0.24102966149973146,0.06751324194493824,-0.3085429034446697
하이트진로,기타,2022-08-08,매도,28097.89,24339.57,24189.37,21038.26,18906.63,-0.0486583184958329,-0.0220248502262788,0.0080662077307506,0.0450402272365389,-0.006171021098565041,0.02799569154527526,-0.0341667126438403,-0.22321429671929285,0.09849094973345962,-0.32170524645275245,-0.21839097090994922,0.0685754412863504,-0.2869664121962996
코리아써키트,정보기술,2022-08-08,매도,19202.0,14463.84,13885.29,14234.41,17446.38,-0.0486583184958329,-0.0220248502262788,0.0080662077307506,0.0450402272365389,-0.03999975110344136,0.02799569154527526,-0.06799544264871663,0.2062066505160456,0.09849094973345962,0.10771570078258597,0.2564649351940075,0.0685754412863504,0.18788949390765708
신세계푸드,기타,2022-08-08,매도,57510.66,44306.21,46676.96,42238.21,38079.8,-0.0486583184958329,-0.0220248502262788,0.0080662077307506,0.0450402272365389,0.05350830052942917,0.02799569154527526,0.02551260898415391,-0.1405313160389931,0.09849094973345962,-0.23902226577245272,-0.1841842313638248,0.0685754412863504,-0.2527596726501752
진성티이씨,산업재,2022-08-05,매수,9233.6,10330.66,11245.18,10815.19,14114.9,-0.0648908478338793,-0.0164605745930066,0.0134855641125442,0.0569214816595093,0.08852483771608013,0.05179103757960979,0.036733800136470346,0.36631154253455245,0.13026535908799342,0.23604618344655903,0.25519555934186905,0.07461018273075348,0.18058537661111557
파미셀,정보기술,2022-08-05,매수,13967.37,10338.83,10537.66,9076.3,6779.89,-0.0648908478338793,-0.0164605745930066,0.0134855641125442,0.0569214816595093,0.01923138304817856,0.05179103757960979,-0.032559654531431226,-0.34423044000143144,0.13026535908799342,-0.47449579908942485,-0.35660383804374024,0.07461018273075348,-0.4312140207744937
아세아시멘트,기타,2022-08-05,매수,11305.09,8588.22,8689.49,9818.85,9090.83,-0.0648908478338793,-0.0164605745930066,0.0134855641125442,0.0569214816595093,0.011791733327744334,0.05179103757960979,-0.03999930425186546,0.058523186411153956,0.13026535908799342,-0.07174217267683947,0.04618683029729019,0.07461018273075348,-0.028423352433463292
한진,산업재,2022-08-04,매도,23766.19,17835.79,20143.54,18298.96,18225.54,-0.0550885259113675,-0.0194209021073244,0.0207349381664641,0.0644815490521635,0.1293887178532602,0.03774705332946082,0.09164166452379938,0.021852129902852634,0.1265410339935351,-0.10468890409068247,-0.09521663024473355,0.08556418481670613,-0.18078081506143967
덴티움,헬스케어,2022-08-03,매수,83957.23,74617.85,110467.59,152039.31,140231.38,-0.0512827735573713,-0.0044607774631056,0.0255702706351127,0.069524113976663,0.4804445585071131,0.049352952375316894,0.4310916061317962,0.8793275335593292,0.12733708650681885,0.7519904470525104,0.2694345916299976,0.07431640036364984,0.19511819126634777
DL,소재,2022-08-02,매수,64690.86,57575.8,57753.88,48239.23,35061.46,-0.0598494858838726,0.0044473536839551,0.034747120993719,0.0691500902059947,0.003092966142024852,0.06838994246392094,-0.06529697632189609,-0.3910382487086589,0.13721162106808493,-0.5282498697767438,-0.39291593915421785,0.064416254654595,-0.45733219380881285
JB금융지주,금융,2022-08-02,매도,5516.68,5463.42,8226.59,6953.92,7238.87,-0.0598494858838726,0.0044473536839551,0.034747120993719,0.0691500902059947,0.5057582979159574,0.06838994246392094,0.43736835545203645,0.3249704397611752,0.13721162106808493,0.18775881869309025,-0.1200643279900907,0.064416254654595,-0.1844805826446857
한세실업,기타,2022-08-02,매도,14081.37,12742.34,14357.01,15497.02,16200.62,-0.0598494858838726,0.0044473536839551,0.034747120993719,0.0691500902059947,0.126716913847849,0.06838994246392094,0.05832697138392806,0.27140070034232333,0.13721162106808493,0.1341890792742384,0.1284118350547921,0.064416254654595,0.0639955804001971
LG생활건강,소재,2022-08-01,매수,761860.31,493082.19,724293.88,605684.62,442840.06,-0.0646915659407177,-0.0007258759493832,0.02009584230681,0.0618044891808543,0.4689110551731751,0.06838994246392116,0.40052111270925395,-0.10189402703837266,0.1352452843524281,-0.23713931139080077,-0.388590636717792,0.06257578738931713,-0.4511664241071091
호텔신라,기타,2022-08-01,매도,72300.77,64643.05,80251.54,81248.45,71678.09,-0.0646915659407177,-0.0007258759493832,0.02009584230681,0.0618044891808543,0.24145658349969548,0.06838994246392116,0.17306664103577432,0.10882902338302405,0.1352452843524281,-0.026416260969404054,-0.10683221779918489,0.06257578738931713,-0.16940800518850202
포스코인터내셔널,기타,2022-07-28,매수,17652.72,17564.01,21823.83,26771.19,61032.75,-0.0762584680335555,-0.0027512149035385,0.0362300606343985,0.0793587603081585,0.24253117596721954,0.07957556371156782,0.16295561225565172,2.47487561211819,0.16846403778169283,2.3064115743364972,1.7966104024820573,0.08233650061930597,1.7142739018627513
대웅제약,기타,2022-07-26,매수,188197.23,157078.0,149054.62,106510.09,97882.18,-0.0732710246710573,0.0064692774329376,0.0458109711109968,0.081559599833419,-0.051078954404818015,0.0860449001022019,-0.13712385450701992,-0.37685621156368176,0.16707217387858098,-0.5439283854422627,-0.34331334379303374,0.0746076647187921,-0.41792100851182584
효성티앤씨,소재,2022-07-26,매도,278521.62,243326.27,358931.25,351788.34,311609.47,-0.0732710246710573,0.0064692774329376,0.0458109711109968,0.081559599833419,0.47510274990037044,0.0860449001022019,0.38905784979816854,0.2806240361963383,0.16707217387858098,0.11355186231775732,-0.13184079123787643,0.0746076647187921,-0.20644845595666853
롯데관광개발,기타,2022-07-25,매도,11400.0,9410.0,14160.0,10930.0,10540.0,-0.0696970214048753,0.0103508054531231,0.058539147879938,0.0817659697604411,0.5047821466524973,0.08604490010220212,0.4187372465502952,0.12008501594048884,0.16281039043220602,-0.04272537449171718,-0.2556497175141243,0.07068353281045758,-0.3263332503245819
파크시스템스,기타,2022-07-22,매도,96579.38,99548.02,110207.85,152900.98,188048.34,-0.0731464989699867,-0.0103712383449559,0.0743584593046061,0.0943781465188632,0.1070822905367681,0.06772943140989218,0.039352859126875916,0.8890213989188332,0.18074554965016532,0.7082758492686679,0.7063062204734054,0.10584715089387386,0.6004590695795315
이녹스첨단소재,정보기술,2022-07-21,매도,33784.46,28455.07,29291.41,45119.39,37639.71,-0.0712779462417557,-0.0123570126589,0.0692149986233166,0.0871009378978485,0.029391598755511766,0.06344302188628048,-0.03405142313076871,0.3227769251665872,0.17053421257597456,0.15224271259061262,0.28500847176697874,0.10070233052988709,0.18430614123709166
삼성카드,금융,2022-07-20,매수,23657.42,23773.57,25660.99,25409.41,24235.38,-0.0573559883877094,0.0054507024879359,0.0792089183308038,0.097262036929637,0.07939152596770287,0.06662821818410669,0.012763307783596176,0.019425353449229597,0.16402589250303423,-0.14460053905380463,-0.05555553390574566,0.09131361111441727,-0.14686914502016293
